path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
201,83,2.4216867469879517,57,3.864864864864865,17,0,0.83,False,,15,0.8
161,80,2.0125,32,3.878787878787879,12,0,0.8,True,161.0,15,0.8
21,21,1.0,4,5.333333333333333,9,0,0.21,True,21.0,15,0.8
38,34,1.1176470588235294,2,11.666666666666666,18,0,0.34,True,38.0,15,0.8
176,79,2.2278481012658227,53,5.545454545454546,17,0,0.79,True,176.0,15,0.8
71,56,1.2678571428571428,8,12.4,31,0,0.56,True,71.0,15,0.8
81,65,1.2461538461538462,14,6.0,20,0,0.65,True,81.0,15,0.8
91,45,2.022222222222222,22,5.666666666666667,11,0,0.45,True,91.0,15,0.8
41,36,1.1388888888888888,7,6.6,14,0,0.36,True,41.0,15,0.8
50,43,1.1627906976744187,5,11.0,16,0,0.43,True,50.0,15,0.8
74,52,1.4230769230769231,26,2.764705882352941,11,0,0.52,True,74.0,15,0.8
169,79,2.1392405063291138,20,7.4,26,0,0.79,True,169.0,15,0.8
23,23,1.0,4,4.5,12,0,0.23,True,23.0,15,0.8
107,59,1.8135593220338984,8,12.25,19,0,0.59,True,107.0,15,0.8
88,59,1.4915254237288136,9,9.75,18,0,0.59,True,88.0,15,0.8
109,57,1.912280701754386,18,6.923076923076923,15,0,0.57,True,109.0,15,0.8
20,20,1.0,6,4.333333333333333,8,0,0.2,True,20.0,15,0.8
201,79,2.5443037974683542,19,9.05,23,0,0.79,False,,15,0.8
113,54,2.0925925925925926,27,4.0476190476190474,11,0,0.54,True,113.0,15,0.8
201,90,2.2333333333333334,20,8.571428571428571,21,0,0.9,False,,15,0.8
201,82,2.451219512195122,47,4.026315789473684,15,0,0.82,False,,15,0.8
90,63,1.4285714285714286,9,13.333333333333334,26,0,0.63,True,90.0,15,0.8
39,34,1.1470588235294117,9,3.625,8,0,0.34,True,39.0,15,0.8
95,70,1.3571428571428572,12,9.11111111111111,20,0,0.7,True,95.0,15,0.8
201,84,2.392857142857143,39,5.03125,14,0,0.84,False,,15,0.8
16,16,1.0,3,3.0,9,0,0.16,True,16.0,15,0.8
76,57,1.3333333333333333,13,5.166666666666667,16,0,0.57,True,76.0,15,0.8
26,26,1.0,4,10.5,19,0,0.26,True,26.0,15,0.8
5,5,1.0,3,1.0,1,0,0.05,True,5.0,15,0.8
14,14,1.0,5,2.6666666666666665,4,0,0.14,True,14.0,15,0.8
117,67,1.7462686567164178,31,3.269230769230769,11,0,0.67,True,117.0,15,0.8
60,43,1.3953488372093024,9,8.333333333333334,15,0,0.43,True,60.0,15,0.8
30,30,1.0,7,3.6666666666666665,11,0,0.3,True,30.0,15,0.8
39,36,1.0833333333333333,4,8.5,18,0,0.36,True,39.0,15,0.8
36,34,1.0588235294117647,1,17.0,30,0,0.34,True,36.0,15,0.8
156,81,1.9259259259259258,23,8.25,40,0,0.81,True,156.0,15,0.8
51,44,1.1590909090909092,6,6.285714285714286,14,0,0.44,True,51.0,15,0.8
59,50,1.18,10,6.0,15,0,0.5,True,59.0,15,0.8
58,49,1.183673469387755,10,7.833333333333333,17,0,0.49,True,58.0,15,0.8
160,74,2.1621621621621623,23,9.066666666666666,18,0,0.74,True,160.0,15,0.8
17,17,1.0,2,4.666666666666667,8,0,0.17,True,17.0,15,0.8
