path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
20,20,1.0,2,5.666666666666667,8,0,0.2,True,20.0,15,0.8
80,56,1.4285714285714286,20,3.2777777777777777,8,0,0.56,True,80.0,15,0.8
33,33,1.0,0,32.0,32,0,0.33,True,33.0,15,0.8
66,53,1.2452830188679245,5,10.0,25,0,0.53,True,66.0,15,0.8
5,5,1.0,2,1.0,1,0,0.05,True,5.0,15,0.8
118,75,1.5733333333333333,16,8.416666666666666,18,0,0.75,True,118.0,15,0.8
109,73,1.4931506849315068,3,26.25,39,0,0.73,True,109.0,15,0.8
62,49,1.2653061224489797,7,7.714285714285714,17,0,0.49,True,62.0,15,0.8
141,67,2.1044776119402986,25,4.423076923076923,21,0,0.67,True,141.0,15,0.8
38,35,1.0857142857142856,3,8.5,16,0,0.35,True,38.0,15,0.8
128,50,2.56,0,127.0,127,0,0.5,True,128.0,15,0.8
23,23,1.0,0,22.0,22,0,0.23,True,23.0,15,0.8
73,56,1.3035714285714286,5,11.166666666666666,23,0,0.56,True,73.0,15,0.8
18,18,1.0,3,3.5,9,0,0.18,True,18.0,15,0.8
17,17,1.0,3,6.5,7,0,0.17,True,17.0,15,0.8
25,25,1.0,0,24.0,24,0,0.25,True,25.0,15,0.8
110,71,1.5492957746478873,12,12.125,23,0,0.71,True,110.0,15,0.8
193,89,2.168539325842697,16,19.555555555555557,47,0,0.89,True,193.0,15,0.8
58,47,1.2340425531914894,9,8.0,14,0,0.47,True,58.0,15,0.8
201,83,2.4216867469879517,26,6.6923076923076925,17,0,0.83,False,,15,0.8
127,81,1.5679012345679013,10,11.6,24,0,0.81,True,127.0,15,0.8
53,44,1.2045454545454546,6,11.5,24,0,0.44,True,53.0,15,0.8
201,90,2.2333333333333334,12,14.461538461538462,26,0,0.9,False,,15,0.8
201,84,2.392857142857143,20,8.571428571428571,36,0,0.84,False,,15,0.8
201,85,2.364705882352941,21,8.136363636363637,15,0,0.85,False,,15,0.8
54,47,1.148936170212766,3,12.5,17,0,0.47,True,54.0,15,0.8
48,39,1.2307692307692308,7,6.666666666666667,17,0,0.39,True,48.0,15,0.8
13,13,1.0,0,12.0,12,0,0.13,True,13.0,15,0.8
90,62,1.4516129032258065,8,16.2,31,0,0.62,True,90.0,15,0.8
97,63,1.5396825396825398,18,11.142857142857142,20,0,0.63,True,97.0,15,0.8
201,80,2.5125,17,10.764705882352942,36,0,0.8,False,,15,0.8
60,48,1.25,5,10.8,18,0,0.48,True,60.0,15,0.8
15,15,1.0,2,4.0,5,0,0.15,True,15.0,15,0.8
35,34,1.0294117647058822,1,33.0,33,0,0.34,True,35.0,15,0.8
16,16,1.0,0,15.0,15,0,0.16,True,16.0,15,0.8
201,89,2.258426966292135,17,10.166666666666666,32,0,0.89,False,,15,0.8
125,70,1.7857142857142858,9,11.5,28,0,0.7,True,125.0,15,0.8
201,85,2.364705882352941,16,10.823529411764707,22,0,0.85,False,,15,0.8
90,64,1.40625,17,4.8,13,0,0.64,True,90.0,15,0.8
201,84,2.392857142857143,21,8.136363636363637,28,0,0.84,False,,15,0.8
24,24,1.0,2,10.5,15,0,0.24,True,24.0,15,0.8
99,64,1.546875,10,8.8,18,0,0.64,True,99.0,15,0.8
94,58,1.6206896551724137,0,93.0,93,0,0.58,True,94.0,15,0.8
24,23,1.0434782608695652,3,5.0,7,0,0.23,True,24.0,15,0.8
116,70,1.6571428571428573,0,115.0,115,0,0.7,True,116.0,15,0.8
176,82,2.1463414634146343,10,15.0,26,0,0.82,True,176.0,15,0.8
149,82,1.8170731707317074,4,28.8,81,0,0.82,True,149.0,15,0.8
59,49,1.2040816326530612,3,18.333333333333332,45,0,0.49,True,59.0,15,0.8
9,9,1.0,3,2.5,3,0,0.09,True,9.0,15,0.8
105,69,1.5217391304347827,8,19.2,42,0,0.69,True,105.0,15,0.8
78,57,1.368421052631579,0,77.0,77,0,0.57,True,78.0,15,0.8
93,68,1.3676470588235294,0,92.0,92,0,0.68,True,93.0,15,0.8
75,56,1.3392857142857142,4,14.0,18,0,0.56,True,75.0,15,0.8
75,57,1.3157894736842106,3,17.75,30,0,0.57,True,75.0,15,0.8
145,80,1.8125,21,7.235294117647059,18,0,0.8,True,145.0,15,0.8
63,54,1.1666666666666667,7,6.875,16,0,0.54,True,63.0,15,0.8
28,28,1.0,1,13.0,24,0,0.28,True,28.0,15,0.8
13,13,1.0,1,5.5,10,0,0.13,True,13.0,15,0.8
149,80,1.8625,12,10.461538461538462,18,0,0.8,True,149.0,15,0.8
72,52,1.3846153846153846,6,9.285714285714286,28,0,0.52,True,72.0,15,0.8
5,5,1.0,2,2.0,2,0,0.05,True,5.0,15,0.8
50,43,1.1627906976744187,8,5.125,11,0,0.43,True,50.0,15,0.8
153,83,1.8433734939759037,14,9.2,18,0,0.83,True,153.0,15,0.8
149,86,1.7325581395348837,9,13.9,22,0,0.86,True,149.0,15,0.8
26,26,1.0,1,24.0,24,0,0.26,True,26.0,15,0.8
49,40,1.225,7,5.125,12,0,0.4,True,49.0,15,0.8
201,90,2.2333333333333334,6,27.714285714285715,45,0,0.9,False,,15,0.8
39,32,1.21875,2,12.0,17,0,0.32,True,39.0,15,0.8
106,71,1.4929577464788732,13,7.076923076923077,19,0,0.71,True,106.0,15,0.8
125,69,1.8115942028985508,6,16.857142857142858,26,0,0.69,True,125.0,15,0.8
55,43,1.2790697674418605,1,26.5,50,0,0.43,True,55.0,15,0.8
147,74,1.9864864864864864,14,8.8,24,0,0.74,True,147.0,15,0.8
139,77,1.8051948051948052,7,16.375,26,0,0.77,True,139.0,15,0.8
74,57,1.2982456140350878,0,73.0,73,0,0.57,True,74.0,15,0.8
118,68,1.7352941176470589,10,9.727272727272727,26,0,0.68,True,118.0,15,0.8
64,53,1.2075471698113207,6,8.142857142857142,21,0,0.53,True,64.0,15,0.8
80,49,1.6326530612244898,16,5.25,13,0,0.49,True,80.0,15,0.8
28,28,1.0,2,8.333333333333334,14,0,0.28,True,28.0,15,0.8
107,64,1.671875,6,14.285714285714286,22,0,0.64,True,107.0,15,0.8
98,66,1.4848484848484849,7,11.25,36,0,0.66,True,98.0,15,0.8
128,71,1.8028169014084507,6,17.285714285714285,26,0,0.71,True,128.0,15,0.8
26,26,1.0,0,25.0,25,0,0.26,True,26.0,15,0.8
130,61,2.1311475409836067,13,8.285714285714286,19,0,0.61,True,130.0,15,0.8
17,17,1.0,2,7.0,10,0,0.17,True,17.0,15,0.8
45,40,1.125,4,8.0,16,0,0.4,True,45.0,15,0.8
145,79,1.8354430379746836,0,144.0,144,0,0.79,True,145.0,15,0.8
31,27,1.1481481481481481,4,5.2,15,0,0.27,True,31.0,15,0.8
28,28,1.0,0,27.0,27,0,0.28,True,28.0,15,0.8
55,48,1.1458333333333333,4,10.0,26,0,0.48,True,55.0,15,0.8
49,39,1.2564102564102564,5,7.166666666666667,17,0,0.39,True,49.0,15,0.8
38,33,1.1515151515151516,2,11.666666666666666,23,0,0.33,True,38.0,15,0.8
50,45,1.1111111111111112,1,24.0,35,0,0.45,True,50.0,15,0.8
86,60,1.4333333333333333,2,41.5,49,0,0.6,True,86.0,15,0.8
33,30,1.1,1,15.5,17,0,0.3,True,33.0,15,0.8
201,87,2.310344827586207,29,5.7,18,0,0.87,False,,15,0.8
5,5,1.0,1,3.0,3,0,0.05,True,5.0,15,0.8
28,28,1.0,1,13.0,25,0,0.28,True,28.0,15,0.8
116,50,2.32,0,115.0,115,0,0.5,True,116.0,15,0.8
10,10,1.0,0,9.0,9,0,0.1,True,10.0,15,0.8
153,85,1.8,7,18.125,27,0,0.85,True,153.0,15,0.8
33,28,1.1785714285714286,4,7.0,13,0,0.28,True,33.0,15,0.8
66,44,1.5,9,8.0,20,0,0.44,True,66.0,15,0.8
45,40,1.125,0,44.0,44,0,0.4,True,45.0,15,0.8
146,79,1.8481012658227849,16,12.9,17,0,0.79,True,146.0,15,0.8
20,20,1.0,2,5.666666666666667,9,0,0.2,True,20.0,15,0.8
35,33,1.0606060606060606,2,16.0,20,0,0.33,True,35.0,15,0.8
36,34,1.0588235294117647,4,6.2,8,0,0.34,True,36.0,15,0.8
84,64,1.3125,11,8.0,25,0,0.64,True,84.0,15,0.8
35,35,1.0,1,16.5,20,0,0.35,True,35.0,15,0.8
187,81,2.308641975308642,25,10.0625,19,0,0.81,True,187.0,15,0.8
6,6,1.0,1,4.0,4,0,0.06,True,6.0,15,0.8
26,26,1.0,2,11.5,14,0,0.26,True,26.0,15,0.8
91,60,1.5166666666666666,7,11.857142857142858,43,0,0.6,True,91.0,15,0.8
99,69,1.434782608695652,0,98.0,98,0,0.69,True,99.0,15,0.8
105,73,1.4383561643835616,7,12.125,49,0,0.73,True,105.0,15,0.8
117,62,1.8870967741935485,0,116.0,116,0,0.62,True,117.0,15,0.8
50,48,1.0416666666666667,1,24.0,41,0,0.48,True,50.0,15,0.8
148,78,1.8974358974358974,10,13.7,33,0,0.78,True,148.0,15,0.8
47,43,1.0930232558139534,0,46.0,46,0,0.43,True,47.0,15,0.8
17,17,1.0,3,4.333333333333333,5,0,0.17,True,17.0,15,0.8
155,84,1.8452380952380953,11,13.0,23,0,0.84,True,155.0,15,0.8
73,45,1.6222222222222222,0,72.0,72,0,0.45,True,73.0,15,0.8
114,73,1.5616438356164384,14,9.0,17,0,0.73,True,114.0,15,0.8
197,90,2.188888888888889,0,196.0,196,0,0.9,True,197.0,15,0.8
170,81,2.0987654320987654,4,33.0,58,0,0.81,True,170.0,15,0.8
45,39,1.1538461538461537,6,7.6,14,0,0.39,True,45.0,15,0.8
186,73,2.547945205479452,26,9.9375,18,0,0.73,True,186.0,15,0.8
54,44,1.2272727272727273,8,5.0,14,0,0.44,True,54.0,15,0.8
51,41,1.2439024390243902,4,9.2,19,0,0.41,True,51.0,15,0.8
193,88,2.1931818181818183,15,11.0625,21,0,0.88,True,193.0,15,0.8
93,61,1.5245901639344261,14,7.090909090909091,17,0,0.61,True,93.0,15,0.8
9,9,1.0,2,2.0,3,0,0.09,True,9.0,15,0.8
170,69,2.463768115942029,8,17.88888888888889,66,0,0.69,True,170.0,15,0.8
69,56,1.2321428571428572,0,68.0,68,0,0.56,True,69.0,15,0.8
41,36,1.1388888888888888,2,12.666666666666666,20,0,0.36,True,41.0,15,0.8
201,86,2.3372093023255816,3,49.25,93,0,0.86,False,,15,0.8
201,78,2.576923076923077,7,24.125,53,0,0.78,False,,15,0.8
23,23,1.0,2,6.666666666666667,11,0,0.23,True,23.0,15,0.8
124,78,1.5897435897435896,15,10.8,27,0,0.78,True,124.0,15,0.8
24,24,1.0,0,23.0,23,0,0.24,True,24.0,15,0.8
201,89,2.258426966292135,15,11.5625,22,0,0.89,False,,15,0.8
33,30,1.1,2,15.0,16,0,0.3,True,33.0,15,0.8
17,17,1.0,2,4.666666666666667,11,0,0.17,True,17.0,15,0.8
27,26,1.0384615384615385,4,4.4,12,0,0.26,True,27.0,15,0.8
9,9,1.0,1,3.5,6,0,0.09,True,9.0,15,0.8
201,91,2.208791208791209,8,21.333333333333332,42,0,0.91,False,,15,0.8
40,36,1.1111111111111112,6,6.6,15,0,0.36,True,40.0,15,0.8
63,45,1.4,0,62.0,62,0,0.45,True,63.0,15,0.8
7,7,1.0,1,2.5,4,0,0.07,True,7.0,15,0.8
94,68,1.3823529411764706,10,7.545454545454546,15,0,0.68,True,94.0,15,0.8
201,89,2.258426966292135,35,6.346153846153846,18,0,0.89,False,,15,0.8
98,75,1.3066666666666666,4,23.25,47,0,0.75,True,98.0,15,0.8
128,71,1.8028169014084507,20,9.727272727272727,18,0,0.71,True,128.0,15,0.8
167,81,2.0617283950617282,13,11.76923076923077,23,0,0.81,True,167.0,15,0.8
27,27,1.0,2,8.0,20,0,0.27,True,27.0,15,0.8
50,36,1.3888888888888888,2,15.666666666666666,26,0,0.36,True,50.0,15,0.8
125,68,1.838235294117647,5,19.833333333333332,27,0,0.68,True,125.0,15,0.8
201,76,2.6447368421052633,19,9.526315789473685,30,0,0.76,False,,15,0.8
27,25,1.08,5,7.0,16,0,0.25,True,27.0,15,0.8
