path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
17,17,1.0,5,2.75,5,0,0.17,True,17.0,15,0.8
70,58,1.206896551724138,0,69.0,69,0,0.58,True,70.0,15,0.8
201,80,2.5125,16,14.153846153846153,84,0,0.8,False,,15,0.8
9,9,1.0,2,2.0,4,0,0.09,True,9.0,15,0.8
45,40,1.125,3,13.666666666666666,23,0,0.4,True,45.0,15,0.8
40,35,1.1428571428571428,7,4.571428571428571,12,0,0.35,True,40.0,15,0.8
173,80,2.1625,34,12.545454545454545,21,0,0.8,True,173.0,15,0.8
172,82,2.097560975609756,11,13.333333333333334,22,0,0.82,True,172.0,15,0.8
145,78,1.858974358974359,42,5.368421052631579,12,0,0.78,True,145.0,15,0.8
66,51,1.2941176470588236,16,5.444444444444445,15,0,0.51,True,66.0,15,0.8
43,33,1.303030303030303,11,4.428571428571429,11,0,0.33,True,43.0,15,0.8
16,16,1.0,6,1.5,2,0,0.16,True,16.0,15,0.8
201,82,2.451219512195122,64,4.387096774193548,10,0,0.82,False,,15,0.8
132,68,1.9411764705882353,33,8.166666666666666,16,0,0.68,True,132.0,15,0.8
22,21,1.0476190476190477,5,3.2,7,0,0.21,True,22.0,15,0.8
21,21,1.0,4,4.0,8,0,0.21,True,21.0,15,0.8
93,48,1.9375,38,2.4545454545454546,6,0,0.48,True,93.0,15,0.8
201,86,2.3372093023255816,29,8.142857142857142,16,0,0.86,False,,15,0.8
79,60,1.3166666666666667,11,8.375,16,0,0.6,True,79.0,15,0.8
103,59,1.7457627118644068,8,10.444444444444445,29,0,0.59,True,103.0,15,0.8
33,32,1.03125,9,5.75,13,0,0.32,True,33.0,15,0.8
10,10,1.0,3,3.0,5,0,0.1,True,10.0,15,0.8
201,83,2.4216867469879517,31,5.633333333333334,18,0,0.83,False,,15,0.8
13,13,1.0,4,2.6666666666666665,5,0,0.13,True,13.0,15,0.8
110,71,1.5492957746478873,15,9.4,53,0,0.71,True,110.0,15,0.8
36,35,1.0285714285714285,7,4.666666666666667,14,0,0.35,True,36.0,15,0.8
201,67,3.0,49,5.392857142857143,14,0,0.67,False,,15,0.8
20,20,1.0,3,8.0,9,0,0.2,True,20.0,15,0.8
24,23,1.0434782608695652,5,3.6,11,0,0.23,True,24.0,15,0.8
57,48,1.1875,6,10.0,34,0,0.48,True,57.0,15,0.8
28,26,1.0769230769230769,9,3.0,10,0,0.26,True,28.0,15,0.8
81,54,1.5,14,5.5,16,0,0.54,True,81.0,15,0.8
109,67,1.626865671641791,14,6.266666666666667,19,0,0.67,True,109.0,15,0.8
79,57,1.3859649122807018,13,7.222222222222222,15,0,0.57,True,79.0,15,0.8
22,20,1.1,5,5.333333333333333,11,0,0.2,True,22.0,15,0.8
71,51,1.392156862745098,9,12.2,15,0,0.51,True,71.0,15,0.8
201,82,2.451219512195122,72,4.129032258064516,12,0,0.82,False,,15,0.8
92,57,1.6140350877192982,10,7.363636363636363,16,0,0.57,True,92.0,15,0.8
