path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
201,47,4.276595744680851,172,1.3333333333333333,3,0,0.47,False,,15,0.2
104,27,3.8518518518518516,95,1.3333333333333333,2,0,0.27,True,104.0,15,0.2
201,35,5.742857142857143,187,1.0,1,0,0.35,False,,15,0.2
201,61,3.2950819672131146,137,1.5,3,0,0.61,False,,15,0.2
201,55,3.6545454545454548,162,1.6521739130434783,4,0,0.55,False,,15,0.2
33,25,1.32,25,1.75,3,0,0.25,True,33.0,15,0.2
201,44,4.568181818181818,184,1.0666666666666667,2,0,0.44,False,,15,0.2
201,33,6.090909090909091,195,2.5,4,0,0.33,False,,15,0.2
201,70,2.8714285714285714,128,1.8461538461538463,4,0,0.7,False,,15,0.2
201,59,3.406779661016949,163,1.2333333333333334,3,0,0.59,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
201,32,6.28125,196,1.0,1,0,0.32,False,,15,0.2
201,16,12.5625,200,0.0,0,0,0.16,False,,15,0.2
14,14,1.0,13,0.0,0,0,0.14,True,14.0,15,0.2
10,10,1.0,9,0.0,0,0,0.1,True,10.0,15,0.2
201,22,9.136363636363637,199,1.0,1,0,0.22,False,,15,0.2
201,38,5.2894736842105265,184,1.0666666666666667,2,0,0.38,False,,15,0.2
201,32,6.28125,192,2.6666666666666665,3,0,0.32,False,,15,0.2
201,40,5.025,195,1.0,1,0,0.4,False,,15,0.2
26,26,1.0,23,1.0,1,0,0.26,True,26.0,15,0.2
15,15,1.0,13,1.0,1,0,0.15,True,15.0,15,0.2
201,21,9.571428571428571,200,0.0,0,0,0.21,False,,15,0.2
28,28,1.0,23,1.0,1,0,0.28,True,28.0,15,0.2
201,27,7.444444444444445,198,1.0,1,0,0.27,False,,15,0.2
201,48,4.1875,172,1.4,2,0,0.48,False,,15,0.2
201,21,9.571428571428571,197,1.5,2,0,0.21,False,,15,0.2
61,35,1.7428571428571429,50,1.25,2,0,0.35,True,61.0,15,0.2
201,23,8.73913043478261,196,1.0,1,0,0.23,False,,15,0.2
201,25,8.04,200,0.0,0,0,0.25,False,,15,0.2
59,39,1.5128205128205128,45,1.1818181818181819,2,0,0.39,True,59.0,15,0.2
15,15,1.0,14,0.0,0,0,0.15,True,15.0,15,0.2
201,49,4.1020408163265305,170,1.3636363636363635,3,0,0.49,False,,15,0.2
201,45,4.466666666666667,185,1.5,2,0,0.45,False,,15,0.2
22,22,1.0,21,0.0,0,0,0.22,True,22.0,15,0.2
201,30,6.7,199,1.0,1,0,0.3,False,,15,0.2
201,41,4.902439024390244,158,1.75,3,0,0.41,False,,15,0.2
9,9,1.0,7,1.0,1,0,0.09,True,9.0,15,0.2
201,51,3.9411764705882355,177,1.6428571428571428,4,0,0.51,False,,15,0.2
201,40,5.025,183,1.0625,2,0,0.4,False,,15,0.2
201,49,4.1020408163265305,176,2.0,7,0,0.49,False,,15,0.2
40,29,1.3793103448275863,32,1.1666666666666667,2,0,0.29,True,40.0,15,0.2
144,58,2.4827586206896552,106,1.3703703703703705,4,0,0.58,True,144.0,15,0.2
201,54,3.7222222222222223,174,1.2380952380952381,2,0,0.54,False,,15,0.2
9,9,1.0,8,0.0,0,0,0.09,True,9.0,15,0.2
