path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
201,22,9.136363636363637,200,0.0,0,0,0.22,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
11,11,1.0,10,0.0,0,0,0.11,True,11.0,15,0.2
201,19,10.578947368421053,200,0.0,0,0,0.19,False,,15,0.2
201,32,6.28125,200,0.0,0,0,0.32,False,,15,0.2
201,33,6.090909090909091,200,0.0,0,0,0.33,False,,15,0.2
201,20,10.05,200,0.0,0,0,0.2,False,,15,0.2
201,19,10.578947368421053,200,0.0,0,0,0.19,False,,15,0.2
201,27,7.444444444444445,200,0.0,0,0,0.27,False,,15,0.2
201,36,5.583333333333333,191,1.2857142857142858,2,0,0.36,False,,15,0.2
201,18,11.166666666666666,200,0.0,0,0,0.18,False,,15,0.2
201,18,11.166666666666666,200,0.0,0,0,0.18,False,,15,0.2
201,18,11.166666666666666,200,0.0,0,0,0.18,False,,15,0.2
201,40,5.025,199,1.0,1,0,0.4,False,,15,0.2
201,44,4.568181818181818,196,1.0,1,0,0.44,False,,15,0.2
201,37,5.4324324324324325,200,0.0,0,0,0.37,False,,15,0.2
22,22,1.0,21,0.0,0,0,0.22,True,22.0,15,0.2
10,10,1.0,9,0.0,0,0,0.1,True,10.0,15,0.2
201,38,5.2894736842105265,190,1.1111111111111112,2,0,0.38,False,,15,0.2
18,18,1.0,17,0.0,0,0,0.18,True,18.0,15,0.2
201,28,7.178571428571429,200,0.0,0,0,0.28,False,,15,0.2
201,22,9.136363636363637,200,0.0,0,0,0.22,False,,15,0.2
201,33,6.090909090909091,200,0.0,0,0,0.33,False,,15,0.2
201,22,9.136363636363637,200,0.0,0,0,0.22,False,,15,0.2
11,11,1.0,10,0.0,0,0,0.11,True,11.0,15,0.2
201,35,5.742857142857143,200,0.0,0,0,0.35,False,,15,0.2
201,26,7.730769230769231,200,0.0,0,0,0.26,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
201,32,6.28125,200,0.0,0,0,0.32,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
17,17,1.0,16,0.0,0,0,0.17,True,17.0,15,0.2
201,21,9.571428571428571,200,0.0,0,0,0.21,False,,15,0.2
201,36,5.583333333333333,191,1.0,1,0,0.36,False,,15,0.2
201,21,9.571428571428571,200,0.0,0,0,0.21,False,,15,0.2
201,33,6.090909090909091,200,0.0,0,0,0.33,False,,15,0.2
201,28,7.178571428571429,200,0.0,0,0,0.28,False,,15,0.2
201,30,6.7,200,0.0,0,0,0.3,False,,15,0.2
22,22,1.0,21,0.0,0,0,0.22,True,22.0,15,0.2
20,20,1.0,19,0.0,0,0,0.2,True,20.0,15,0.2
201,30,6.7,200,0.0,0,0,0.3,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
2,2,1.0,1,0.0,0,0,0.02,True,2.0,15,0.2
201,28,7.178571428571429,200,0.0,0,0,0.28,False,,15,0.2
201,20,10.05,200,0.0,0,0,0.2,False,,15,0.2
201,18,11.166666666666666,200,0.0,0,0,0.18,False,,15,0.2
201,36,5.583333333333333,200,0.0,0,0,0.36,False,,15,0.2
201,38,5.2894736842105265,200,0.0,0,0,0.38,False,,15,0.2
201,28,7.178571428571429,189,1.0,1,0,0.28,False,,15,0.2
201,23,8.73913043478261,200,0.0,0,0,0.23,False,,15,0.2
201,31,6.483870967741935,191,1.0,1,0,0.31,False,,15,0.2
201,20,10.05,200,0.0,0,0,0.2,False,,15,0.2
201,22,9.136363636363637,200,0.0,0,0,0.22,False,,15,0.2
201,18,11.166666666666666,200,0.0,0,0,0.18,False,,15,0.2
201,41,4.902439024390244,194,1.0,1,0,0.41,False,,15,0.2
5,5,1.0,4,0.0,0,0,0.05,True,5.0,15,0.2
201,26,7.730769230769231,200,0.0,0,0,0.26,False,,15,0.2
201,21,9.571428571428571,200,0.0,0,0,0.21,False,,15,0.2
201,21,9.571428571428571,200,0.0,0,0,0.21,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
28,28,1.0,27,0.0,0,0,0.28,True,28.0,15,0.2
201,32,6.28125,200,0.0,0,0,0.32,False,,15,0.2
25,25,1.0,24,0.0,0,0,0.25,True,25.0,15,0.2
201,33,6.090909090909091,200,0.0,0,0,0.33,False,,15,0.2
201,35,5.742857142857143,200,0.0,0,0,0.35,False,,15,0.2
201,28,7.178571428571429,200,0.0,0,0,0.28,False,,15,0.2
201,18,11.166666666666666,200,0.0,0,0,0.18,False,,15,0.2
201,32,6.28125,200,0.0,0,0,0.32,False,,15,0.2
201,25,8.04,200,0.0,0,0,0.25,False,,15,0.2
201,24,8.375,200,0.0,0,0,0.24,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
24,24,1.0,23,0.0,0,0,0.24,True,24.0,15,0.2
201,24,8.375,200,0.0,0,0,0.24,False,,15,0.2
201,22,9.136363636363637,200,0.0,0,0,0.22,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
201,21,9.571428571428571,200,0.0,0,0,0.21,False,,15,0.2
201,32,6.28125,200,0.0,0,0,0.32,False,,15,0.2
201,24,8.375,200,0.0,0,0,0.24,False,,15,0.2
201,18,11.166666666666666,200,0.0,0,0,0.18,False,,15,0.2
201,32,6.28125,200,0.0,0,0,0.32,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
201,46,4.369565217391305,193,1.0,1,0,0.46,False,,15,0.2
201,46,4.369565217391305,188,1.0909090909090908,2,0,0.46,False,,15,0.2
201,21,9.571428571428571,200,0.0,0,0,0.21,False,,15,0.2
201,48,4.1875,185,1.0714285714285714,2,0,0.48,False,,15,0.2
201,19,10.578947368421053,200,0.0,0,0,0.19,False,,15,0.2
201,30,6.7,200,0.0,0,0,0.3,False,,15,0.2
201,23,8.73913043478261,200,0.0,0,0,0.23,False,,15,0.2
55,30,1.8333333333333333,51,1.0,1,0,0.3,True,55.0,15,0.2
201,26,7.730769230769231,200,0.0,0,0,0.26,False,,15,0.2
201,30,6.7,200,0.0,0,0,0.3,False,,15,0.2
201,25,8.04,200,0.0,0,0,0.25,False,,15,0.2
201,28,7.178571428571429,200,0.0,0,0,0.28,False,,15,0.2
28,28,1.0,27,0.0,0,0,0.28,True,28.0,15,0.2
201,22,9.136363636363637,200,0.0,0,0,0.22,False,,15,0.2
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,15,0.2
201,19,10.578947368421053,200,0.0,0,0,0.19,False,,15,0.2
