path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
201,7,28.714285714285715,200,0.0,0,0,0.07,False,,5,0.7
201,14,14.357142857142858,200,0.0,0,0,0.14,False,,5,0.7
201,9,22.333333333333332,200,0.0,0,0,0.09,False,,5,0.7
201,12,16.75,200,0.0,0,0,0.12,False,,5,0.7
201,11,18.272727272727273,200,0.0,0,0,0.11,False,,5,0.7
201,26,7.730769230769231,181,1.0,1,0,0.26,False,,5,0.7
201,8,25.125,200,0.0,0,0,0.08,False,,5,0.7
201,7,28.714285714285715,200,0.0,0,0,0.07,False,,5,0.7
201,32,6.28125,180,1.0,1,0,0.32,False,,5,0.7
201,9,22.333333333333332,200,0.0,0,0,0.09,False,,5,0.7
201,14,14.357142857142858,197,1.0,1,0,0.14,False,,5,0.7
201,10,20.1,200,0.0,0,0,0.1,False,,5,0.7
201,31,6.483870967741935,172,1.1666666666666667,2,0,0.31,False,,5,0.7
201,10,20.1,200,0.0,0,0,0.1,False,,5,0.7
201,12,16.75,200,0.0,0,0,0.12,False,,5,0.7
201,15,13.4,200,0.0,0,0,0.15,False,,5,0.7
201,13,15.461538461538462,199,1.0,1,0,0.13,False,,5,0.7
201,51,3.9411764705882355,146,1.5,4,0,0.51,False,,5,0.7
201,12,16.75,200,0.0,0,0,0.12,False,,5,0.7
13,13,1.0,12,0.0,0,0,0.13,True,13.0,5,0.7
201,12,16.75,200,0.0,0,0,0.12,False,,5,0.7
201,19,10.578947368421053,195,1.0,1,0,0.19,False,,5,0.7
201,29,6.931034482758621,176,1.2,2,0,0.29,False,,5,0.7
201,10,20.1,200,0.0,0,0,0.1,False,,5,0.7
201,23,8.73913043478261,198,1.0,1,0,0.23,False,,5,0.7
201,11,18.272727272727273,200,0.0,0,0,0.11,False,,5,0.7
201,9,22.333333333333332,200,0.0,0,0,0.09,False,,5,0.7
4,4,1.0,3,0.0,0,0,0.04,True,4.0,5,0.7
201,7,28.714285714285715,200,0.0,0,0,0.07,False,,5,0.7
201,17,11.823529411764707,200,0.0,0,0,0.17,False,,5,0.7
43,21,2.0476190476190474,38,1.0,1,0,0.21,True,43.0,5,0.7
201,8,25.125,200,0.0,0,0,0.08,False,,5,0.7
27,16,1.6875,21,1.0,1,0,0.16,True,27.0,5,0.7
201,43,4.674418604651163,170,1.0,1,0,0.43,False,,5,0.7
201,9,22.333333333333332,200,0.0,0,0,0.09,False,,5,0.7
201,8,25.125,200,0.0,0,0,0.08,False,,5,0.7
201,32,6.28125,174,1.0,1,0,0.32,False,,5,0.7
201,8,25.125,200,0.0,0,0,0.08,False,,5,0.7
201,26,7.730769230769231,171,1.0,1,0,0.26,False,,5,0.7
201,26,7.730769230769231,186,1.0,1,0,0.26,False,,5,0.7
201,9,22.333333333333332,200,0.0,0,0,0.09,False,,5,0.7
201,19,10.578947368421053,198,1.0,1,0,0.19,False,,5,0.7
201,19,10.578947368421053,199,1.0,1,0,0.19,False,,5,0.7
201,11,18.272727272727273,200,0.0,0,0,0.11,False,,5,0.7
201,28,7.178571428571429,183,1.0,1,0,0.28,False,,5,0.7
201,7,28.714285714285715,200,0.0,0,0,0.07,False,,5,0.7
6,6,1.0,5,0.0,0,0,0.06,True,6.0,5,0.7
201,7,28.714285714285715,200,0.0,0,0,0.07,False,,5,0.7
201,9,22.333333333333332,200,0.0,0,0,0.09,False,,5,0.7
201,8,25.125,200,0.0,0,0,0.08,False,,5,0.7
