path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
201,19,10.578947368421053,200,0,0,0,0.19,False,,15,0.3
201,41,4.902439024390244,200,0,0,0,0.41,False,,15,0.3
201,17,11.823529411764707,200,0,0,0,0.17,False,,15,0.3
201,20,10.05,200,0,0,0,0.2,False,,15,0.3
201,24,8.375,200,0,0,0,0.24,False,,15,0.3
21,21,1.0,20,0,0,0,0.21,True,21.0,15,0.3
201,17,11.823529411764707,200,0,0,0,0.17,False,,15,0.3
9,9,1.0,8,0,0,0,0.09,True,9.0,15,0.3
201,17,11.823529411764707,200,0,0,0,0.17,False,,15,0.3
201,17,11.823529411764707,200,0,0,0,0.17,False,,15,0.3
201,19,10.578947368421053,200,0,0,0,0.19,False,,15,0.3
201,17,11.823529411764707,200,0,0,0,0.17,False,,15,0.3
201,34,5.911764705882353,200,0,0,0,0.34,False,,15,0.3
201,16,12.5625,200,0,0,0,0.16,False,,15,0.3
201,27,7.444444444444445,200,0,0,0,0.27,False,,15,0.3
14,14,1.0,13,0,0,0,0.14,True,14.0,15,0.3
201,21,9.571428571428571,200,0,0,0,0.21,False,,15,0.3
18,18,1.0,17,0,0,0,0.18,True,18.0,15,0.3
201,18,11.166666666666666,200,0,0,0,0.18,False,,15,0.3
201,18,11.166666666666666,200,0,0,0,0.18,False,,15,0.3
201,39,5.153846153846154,200,0,0,0,0.39,False,,15,0.3
201,30,6.7,200,0,0,0,0.3,False,,15,0.3
201,31,6.483870967741935,200,0,0,0,0.31,False,,15,0.3
201,20,10.05,200,0,0,0,0.2,False,,15,0.3
13,13,1.0,12,0,0,0,0.13,True,13.0,15,0.3
201,26,7.730769230769231,200,0,0,0,0.26,False,,15,0.3
201,18,11.166666666666666,200,0,0,0,0.18,False,,15,0.3
201,17,11.823529411764707,200,0,0,0,0.17,False,,15,0.3
201,30,6.7,200,0,0,0,0.3,False,,15,0.3
10,10,1.0,9,0,0,0,0.1,True,10.0,15,0.3
201,34,5.911764705882353,200,0,0,0,0.34,False,,15,0.3
13,13,1.0,12,0,0,0,0.13,True,13.0,15,0.3
201,24,8.375,200,0,0,0,0.24,False,,15,0.3
201,26,7.730769230769231,200,0,0,0,0.26,False,,15,0.3
201,20,10.05,200,0,0,0,0.2,False,,15,0.3
21,21,1.0,20,0,0,0,0.21,True,21.0,15,0.3
201,22,9.136363636363637,200,0,0,0,0.22,False,,15,0.3
201,31,6.483870967741935,200,0,0,0,0.31,False,,15,0.3
201,16,12.5625,200,0,0,0,0.16,False,,15,0.3
201,30,6.7,200,0,0,0,0.3,False,,15,0.3
20,20,1.0,19,0,0,0,0.2,True,20.0,15,0.3
201,30,6.7,200,0,0,0,0.3,False,,15,0.3
201,20,10.05,200,0,0,0,0.2,False,,15,0.3
201,22,9.136363636363637,200,0,0,0,0.22,False,,15,0.3
19,19,1.0,18,0,0,0,0.19,True,19.0,15,0.3
11,11,1.0,10,0,0,0,0.11,True,11.0,15,0.3
201,19,10.578947368421053,200,0,0,0,0.19,False,,15,0.3
201,29,6.931034482758621,200,0,0,0,0.29,False,,15,0.3
201,17,11.823529411764707,200,0,0,0,0.17,False,,15,0.3
201,20,10.05,200,0,0,0,0.2,False,,15,0.3
