path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
200,20,10.0,159,1.0,1,0,0.2,True,200.0,10,0.25
166,21,7.904761904761905,147,1.5,2,0,0.21,False,,10,0.25
183,27,6.777777777777778,156,1.0,1,5,0.27,False,,10,0.25
200,24,8.333333333333334,172,1.0,1,0,0.24,True,200.0,10,0.25
197,27,7.296296296296297,145,1.0851063829787233,2,0,0.27,False,,10,0.25
200,13,15.384615384615385,169,1.0,1,0,0.13,True,200.0,10,0.25
200,31,6.451612903225806,177,1.8333333333333333,3,0,0.31,True,200.0,10,0.25
161,25,6.44,142,1.0,1,0,0.25,False,,10,0.25
200,11,18.181818181818183,181,1.0,1,0,0.11,True,200.0,10,0.25
200,27,7.407407407407407,175,1.0,1,0,0.27,True,200.0,10,0.25
200,30,6.666666666666667,161,1.0,1,0,0.3,True,200.0,10,0.25
159,36,4.416666666666667,137,1.0,1,0,0.36,False,,10,0.25
200,11,18.181818181818183,199,0.0,0,0,0.11,True,200.0,10,0.25
200,23,8.695652173913043,182,1.0,1,0,0.23,True,200.0,10,0.25
174,19,9.157894736842104,156,1.0,1,0,0.19,False,,10,0.25
200,13,15.384615384615385,168,1.0,1,0,0.13,True,200.0,10,0.25
200,18,11.11111111111111,154,1.4516129032258065,2,0,0.18,True,200.0,10,0.25
152,20,7.6,106,1.0,1,0,0.2,False,,10,0.25
200,12,16.666666666666668,199,0.0,0,0,0.12,True,200.0,10,0.25
200,22,9.090909090909092,189,1.0,1,0,0.22,True,200.0,10,0.25
103,12,8.583333333333334,102,0.0,0,0,0.12,False,,10,0.25
169,28,6.035714285714286,161,1.0,1,0,0.28,False,,10,0.25
200,29,6.896551724137931,179,1.0,1,0,0.29,True,200.0,10,0.25
200,20,10.0,186,1.0,1,0,0.2,True,200.0,10,0.25
169,27,6.2592592592592595,148,1.3333333333333333,2,4,0.27,False,,10,0.25
193,32,6.03125,172,1.0,1,0,0.32,False,,10,0.25
200,14,14.285714285714286,170,1.0,1,0,0.14,True,200.0,10,0.25
105,15,7.0,104,0.0,0,0,0.15,False,,10,0.25
169,31,5.451612903225806,147,1.0,1,0,0.31,False,,10,0.25
185,21,8.80952380952381,176,1.0,1,0,0.21,False,,10,0.25
148,19,7.7894736842105265,146,1.0,1,0,0.19,False,,10,0.25
200,27,7.407407407407407,177,1.0,1,0,0.27,True,200.0,10,0.25
200,15,13.333333333333334,159,1.0,1,0,0.15,True,200.0,10,0.25
178,30,5.933333333333334,154,1.0,1,0,0.3,False,,10,0.25
200,33,6.0606060606060606,166,1.1379310344827587,2,0,0.33,True,200.0,10,0.25
155,14,11.071428571428571,146,1.0,1,0,0.14,False,,10,0.25
159,21,7.571428571428571,158,0.0,0,0,0.21,False,,10,0.25
200,31,6.451612903225806,158,1.0,1,5,0.31,True,200.0,10,0.25
200,28,7.142857142857143,176,1.0,1,0,0.28,True,200.0,10,0.25
183,34,5.382352941176471,160,1.2222222222222223,2,0,0.34,False,,10,0.25
199,30,6.633333333333334,195,1.0,1,0,0.3,False,,10,0.25
200,11,18.181818181818183,181,1.0,1,0,0.11,True,200.0,10,0.25
200,14,14.285714285714286,199,0.0,0,0,0.14,True,200.0,10,0.25
159,20,7.95,138,1.0,1,0,0.2,False,,10,0.25
158,18,8.777777777777779,129,1.0,1,0,0.18,False,,10,0.25
200,23,8.695652173913043,179,1.0,1,0,0.23,True,200.0,10,0.25
200,12,16.666666666666668,181,1.0,1,0,0.12,True,200.0,10,0.25
200,21,9.523809523809524,175,1.0,1,0,0.21,True,200.0,10,0.25
198,28,7.071428571428571,182,1.0,1,0,0.28,False,,10,0.25
200,27,7.407407407407407,173,1.0,1,0,0.27,True,200.0,10,0.25
