path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
176,45,3.911111111111111,139,1.0588235294117647,2,0,0.45,False,,25,0.3
200,35,5.714285714285714,186,1.0,1,0,0.35,True,200.0,25,0.3
123,41,3.0,110,1.0,1,1,0.41,False,,25,0.3
156,33,4.7272727272727275,124,1.0,1,0,0.33,False,,25,0.3
149,47,3.1702127659574466,122,1.2380952380952381,2,0,0.47,False,,25,0.3
150,28,5.357142857142857,139,1.0,1,2,0.28,False,,25,0.3
169,47,3.595744680851064,134,1.0,1,1,0.47,False,,25,0.3
104,16,6.5,99,1.0,1,0,0.16,False,,25,0.3
181,32,5.65625,153,1.0,1,0,0.32,False,,25,0.3
200,34,5.882352941176471,193,1.0,1,0,0.34,True,200.0,25,0.3
145,30,4.833333333333333,140,1.0,1,0,0.3,False,,25,0.3
88,23,3.8260869565217392,80,1.0,1,0,0.23,False,,25,0.3
177,36,4.916666666666667,130,1.162162162162162,2,3,0.36,False,,25,0.3
149,31,4.806451612903226,115,1.2692307692307692,2,0,0.31,False,,25,0.3
105,25,4.2,94,1.0,1,0,0.25,False,,25,0.3
56,8,7.0,55,0.0,0,0,0.08,False,,25,0.3
123,26,4.730769230769231,107,1.25,2,0,0.26,False,,25,0.3
135,34,3.9705882352941178,107,1.0,1,2,0.34,False,,25,0.3
127,36,3.5277777777777777,119,1.0,1,0,0.36,False,,25,0.3
124,38,3.263157894736842,107,1.4,3,2,0.38,False,,25,0.3
129,38,3.3947368421052633,107,1.0555555555555556,2,2,0.38,False,,25,0.3
184,49,3.7551020408163267,146,1.3214285714285714,2,0,0.49,False,,25,0.3
197,31,6.354838709677419,170,1.0,1,4,0.31,False,,25,0.3
108,36,3.0,97,1.0,1,0,0.36,False,,25,0.3
170,49,3.4693877551020407,147,1.1,3,0,0.49,False,,25,0.3
149,48,3.1041666666666665,129,1.2307692307692308,2,3,0.48,False,,25,0.3
78,24,3.25,70,1.0,1,0,0.24,False,,25,0.3
129,34,3.7941176470588234,112,1.0,1,0,0.34,False,,25,0.3
75,20,3.75,72,1.0,1,1,0.2,False,,25,0.3
75,13,5.769230769230769,61,1.0,1,0,0.13,False,,25,0.3
182,32,5.6875,145,1.2,3,0,0.32,False,,25,0.3
74,14,5.285714285714286,67,1.0,1,0,0.14,False,,25,0.3
166,46,3.608695652173913,126,1.0571428571428572,2,2,0.46,False,,25,0.3
107,35,3.057142857142857,90,1.3333333333333333,2,0,0.35,False,,25,0.3
154,46,3.347826086956522,143,1.125,2,1,0.46,False,,25,0.3
131,48,2.7291666666666665,103,1.0384615384615385,2,0,0.48,False,,25,0.3
180,44,4.090909090909091,154,1.0434782608695652,2,1,0.44,False,,25,0.3
115,21,5.476190476190476,110,1.0,1,0,0.21,False,,25,0.3
186,42,4.428571428571429,138,1.0,1,1,0.42,False,,25,0.3
200,27,7.407407407407407,192,1.0,1,0,0.27,True,200.0,25,0.3
173,47,3.6808510638297873,136,1.1333333333333333,2,2,0.47,False,,25,0.3
93,24,3.875,78,1.0,1,0,0.24,False,,25,0.3
103,34,3.0294117647058822,90,1.0909090909090908,2,0,0.34,False,,25,0.3
112,38,2.9473684210526314,93,1.0,1,0,0.38,False,,25,0.3
105,29,3.6206896551724137,94,1.6666666666666667,3,0,0.29,False,,25,0.3
76,18,4.222222222222222,57,2.0,2,6,0.18,False,,25,0.3
63,15,4.2,59,1.0,1,0,0.15,False,,25,0.3
125,42,2.9761904761904763,113,1.375,2,0,0.42,False,,25,0.3
120,43,2.7906976744186047,103,1.0666666666666667,2,0,0.43,False,,25,0.3
110,36,3.0555555555555554,96,1.375,2,2,0.36,False,,25,0.3
