path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
200,23,8.695652173913043,173,1.0,1,0,0.23,True,200.0,20,0.3
106,38,2.789473684210526,96,1.0,1,0,0.38,False,,20,0.3
111,24,4.625,92,1.0,1,0,0.24,False,,20,0.3
137,34,4.029411764705882,130,2.0,2,0,0.34,False,,20,0.3
182,23,7.913043478260869,152,1.0,1,5,0.23,False,,20,0.3
200,35,5.714285714285714,182,1.0,1,0,0.35,True,200.0,20,0.3
168,30,5.6,145,1.0,1,0,0.3,False,,20,0.3
123,30,4.1,114,1.1428571428571428,2,0,0.3,False,,20,0.3
101,39,2.58974358974359,87,1.0,1,0,0.39,False,,20,0.3
200,21,9.523809523809524,180,1.0,1,0,0.21,True,200.0,20,0.3
135,27,5.0,111,1.0,1,1,0.27,False,,20,0.3
151,26,5.8076923076923075,135,1.0,1,0,0.26,False,,20,0.3
200,22,9.090909090909092,181,1.0,1,0,0.22,True,200.0,20,0.3
122,28,4.357142857142857,118,1.0,1,0,0.28,False,,20,0.3
65,9,7.222222222222222,64,0.0,0,0,0.09,False,,20,0.3
180,46,3.9130434782608696,159,1.4285714285714286,3,0,0.46,False,,20,0.3
200,33,6.0606060606060606,170,1.0,1,0,0.33,True,200.0,20,0.3
96,23,4.173913043478261,93,1.0,1,0,0.23,False,,20,0.3
200,23,8.695652173913043,172,1.0,1,0,0.23,True,200.0,20,0.3
158,46,3.4347826086956523,117,1.2903225806451613,2,0,0.46,False,,20,0.3
115,37,3.108108108108108,89,1.0,1,0,0.37,False,,20,0.3
114,30,3.8,91,1.0476190476190477,2,0,0.3,False,,20,0.3
200,22,9.090909090909092,181,1.0,1,0,0.22,True,200.0,20,0.3
200,27,7.407407407407407,167,1.0,1,0,0.27,True,200.0,20,0.3
123,39,3.1538461538461537,99,1.3529411764705883,2,0,0.39,False,,20,0.3
200,31,6.451612903225806,182,1.0,1,1,0.31,True,200.0,20,0.3
116,36,3.2222222222222223,90,1.0952380952380953,2,2,0.36,False,,20,0.3
69,11,6.2727272727272725,60,1.0,1,4,0.11,False,,20,0.3
96,16,6.0,55,1.0,1,9,0.16,False,,20,0.3
92,16,5.75,79,1.0,1,0,0.16,False,,20,0.3
77,12,6.416666666666667,66,1.0,1,0,0.12,False,,20,0.3
98,16,6.125,83,1.0,1,0,0.16,False,,20,0.3
200,35,5.714285714285714,163,1.125,2,0,0.35,True,200.0,20,0.3
200,38,5.2631578947368425,198,1.0,1,0,0.38,True,200.0,20,0.3
96,27,3.5555555555555554,85,1.1428571428571428,2,2,0.27,False,,20,0.3
94,37,2.5405405405405403,84,1.0,1,1,0.37,False,,20,0.3
104,34,3.0588235294117645,88,1.0,1,0,0.34,False,,20,0.3
126,25,5.04,119,1.0,1,2,0.25,False,,20,0.3
93,15,6.2,82,1.0,1,0,0.15,False,,20,0.3
171,25,6.84,162,1.0,1,0,0.25,False,,20,0.3
147,38,3.8684210526315788,115,1.1481481481481481,2,0,0.38,False,,20,0.3
176,30,5.866666666666666,150,1.0869565217391304,2,0,0.3,False,,20,0.3
124,28,4.428571428571429,100,1.0555555555555556,2,4,0.28,False,,20,0.3
129,29,4.448275862068965,118,1.0,1,0,0.29,False,,20,0.3
200,25,8.0,184,1.0,1,0,0.25,True,200.0,20,0.3
125,25,5.0,103,1.0,1,0,0.25,False,,20,0.3
176,25,7.04,141,1.0,1,2,0.25,False,,20,0.3
156,50,3.12,123,1.0,1,1,0.5,False,,20,0.3
200,23,8.695652173913043,181,1.0,1,0,0.23,True,200.0,20,0.3
181,32,5.65625,145,1.0,1,0,0.32,False,,20,0.3
