path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
187,64,2.921875,48,2.52,6,12,0.64,False,,25,0.45
200,76,2.6315789473684212,41,4.0,17,6,0.76,True,200.0,25,0.45
144,67,2.1492537313432836,46,2.159090909090909,8,2,0.67,False,,25,0.45
149,64,2.328125,44,2.088888888888889,7,10,0.64,False,,25,0.45
200,79,2.5316455696202533,52,2.660377358490566,9,6,0.79,True,200.0,25,0.45
176,71,2.4788732394366195,29,2.7333333333333334,9,23,0.71,False,,25,0.45
165,64,2.578125,54,2.5853658536585367,11,4,0.64,False,,25,0.45
179,62,2.8870967741935485,67,2.297872340425532,10,3,0.62,False,,25,0.45
189,67,2.8208955223880596,71,2.0943396226415096,7,6,0.67,False,,25,0.45
200,72,2.7777777777777777,56,3.0444444444444443,8,6,0.72,True,200.0,25,0.45
124,55,2.2545454545454544,41,1.95,8,4,0.55,False,,25,0.45
166,68,2.4411764705882355,37,2.975,8,9,0.68,False,,25,0.45
138,48,2.875,60,2.2058823529411766,6,2,0.48,False,,25,0.45
193,74,2.608108108108108,43,2.263157894736842,11,20,0.74,False,,25,0.45
200,79,2.5316455696202533,43,2.9791666666666665,10,13,0.79,True,200.0,25,0.45
166,56,2.9642857142857144,53,2.0833333333333335,7,12,0.56,False,,25,0.45
150,61,2.459016393442623,49,2.5789473684210527,11,2,0.61,False,,25,0.45
193,73,2.643835616438356,36,3.0,9,15,0.73,False,,25,0.45
170,65,2.6153846153846154,53,1.9622641509433962,7,12,0.65,False,,25,0.45
104,38,2.736842105263158,54,1.9545454545454546,8,6,0.38,False,,25,0.45
200,70,2.857142857142857,56,3.2142857142857144,10,8,0.7,True,200.0,25,0.45
182,63,2.888888888888889,57,3.054054054054054,8,11,0.63,False,,25,0.45
160,66,2.4242424242424243,50,2.3863636363636362,12,4,0.66,False,,25,0.45
179,76,2.3552631578947367,45,2.744186046511628,8,15,0.76,False,,25,0.45
200,74,2.7027027027027026,33,3.627906976744186,13,10,0.74,True,200.0,25,0.45
176,74,2.3783783783783785,32,3.4,20,7,0.74,False,,25,0.45
164,66,2.484848484848485,54,2.276595744680851,8,2,0.66,False,,25,0.45
182,70,2.6,52,2.0701754385964914,7,11,0.7,False,,25,0.45
134,51,2.627450980392157,35,2.4594594594594597,10,7,0.51,False,,25,0.45
190,78,2.4358974358974357,52,2.326923076923077,10,16,0.78,False,,25,0.45
153,64,2.390625,48,2.0638297872340425,9,7,0.64,False,,25,0.45
170,69,2.463768115942029,48,2.037037037037037,9,11,0.69,False,,25,0.45
178,72,2.4722222222222223,35,3.41025641025641,16,9,0.72,False,,25,0.45
179,72,2.486111111111111,43,2.4313725490196076,13,11,0.72,False,,25,0.45
200,67,2.985074626865672,64,2.5098039215686274,7,7,0.67,True,200.0,25,0.45
195,69,2.8260869565217392,47,2.6153846153846154,11,11,0.69,False,,25,0.45
175,67,2.611940298507463,60,2.239130434782609,11,11,0.67,False,,25,0.45
160,64,2.5,50,2.4878048780487805,8,7,0.64,False,,25,0.45
200,65,3.076923076923077,54,2.509433962264151,8,12,0.65,True,200.0,25,0.45
172,64,2.6875,52,2.769230769230769,15,11,0.64,False,,25,0.45
150,56,2.6785714285714284,56,1.7142857142857142,8,9,0.56,False,,25,0.45
180,67,2.6865671641791047,32,3.914285714285714,8,10,0.67,False,,25,0.45
191,76,2.513157894736842,35,3.5853658536585367,12,8,0.76,False,,25,0.45
197,69,2.8550724637681157,55,2.5961538461538463,13,6,0.69,False,,25,0.45
200,67,2.985074626865672,58,2.25,12,15,0.67,True,200.0,25,0.45
200,74,2.7027027027027026,43,3.5,12,9,0.74,True,200.0,25,0.45
157,59,2.6610169491525424,54,2.0869565217391304,6,6,0.59,False,,25,0.45
181,72,2.513888888888889,57,2.230769230769231,6,7,0.72,False,,25,0.45
98,40,2.45,40,1.5862068965517242,6,11,0.4,False,,25,0.45
167,77,2.168831168831169,58,2.641025641025641,15,5,0.77,False,,25,0.45
