path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
200,34,5.882352941176471,98,2.02,7,0,0.34,True,200.0,5,0.5
200,53,3.7735849056603774,74,2.1016949152542375,5,1,0.53,True,200.0,5,0.5
200,56,3.5714285714285716,64,3.6944444444444446,11,2,0.56,True,200.0,5,0.5
198,31,6.387096774193548,103,1.6491228070175439,5,0,0.31,False,,5,0.5
200,55,3.6363636363636362,58,2.877551020408163,9,0,0.55,True,200.0,5,0.5
200,22,9.090909090909092,120,1.6170212765957446,3,3,0.22,True,200.0,5,0.5
200,42,4.761904761904762,93,2.25531914893617,6,0,0.42,True,200.0,5,0.5
200,51,3.9215686274509802,99,1.5873015873015872,8,0,0.51,True,200.0,5,0.5
200,41,4.878048780487805,85,2.235294117647059,7,0,0.41,True,200.0,5,0.5
200,61,3.278688524590164,72,2.3773584905660377,7,1,0.61,True,200.0,5,0.5
200,26,7.6923076923076925,125,1.121212121212121,4,0,0.26,True,200.0,5,0.5
200,17,11.764705882352942,117,1.4705882352941178,3,7,0.17,True,200.0,5,0.5
200,43,4.651162790697675,107,1.803921568627451,5,0,0.43,True,200.0,5,0.5
200,40,5.0,111,1.4193548387096775,4,0,0.4,True,200.0,5,0.5
200,29,6.896551724137931,96,1.609375,5,0,0.29,True,200.0,5,0.5
200,27,7.407407407407407,98,1.9056603773584906,6,0,0.27,True,200.0,5,0.5
200,60,3.3333333333333335,77,2.4693877551020407,7,1,0.6,True,200.0,5,0.5
200,59,3.389830508474576,61,3.2093023255813953,10,0,0.59,True,200.0,5,0.5
200,44,4.545454545454546,85,1.85,7,3,0.44,True,200.0,5,0.5
200,51,3.9215686274509802,66,2.4444444444444446,9,1,0.51,True,200.0,5,0.5
200,55,3.6363636363636362,71,2.1818181818181817,8,8,0.55,True,200.0,5,0.5
200,54,3.7037037037037037,120,2.1666666666666665,4,1,0.54,True,200.0,5,0.5
200,51,3.9215686274509802,81,1.619718309859155,4,3,0.51,True,200.0,5,0.5
200,36,5.555555555555555,80,1.9833333333333334,9,0,0.36,True,200.0,5,0.5
200,47,4.25531914893617,85,1.9655172413793103,4,0,0.47,True,200.0,5,0.5
200,60,3.3333333333333335,82,2.2549019607843137,6,2,0.6,True,200.0,5,0.5
200,8,25.0,124,1.0,1,0,0.08,True,200.0,5,0.5
189,48,3.9375,91,2.119047619047619,6,8,0.48,False,,5,0.5
200,14,14.285714285714286,93,1.4324324324324325,2,0,0.14,True,200.0,5,0.5
200,66,3.0303030303030303,60,2.537037037037037,9,2,0.66,True,200.0,5,0.5
200,8,25.0,142,1.0,1,0,0.08,True,200.0,5,0.5
200,61,3.278688524590164,67,2.911111111111111,9,1,0.61,True,200.0,5,0.5
200,40,5.0,126,1.6222222222222222,5,0,0.4,True,200.0,5,0.5
199,49,4.061224489795919,62,2.4545454545454546,8,1,0.49,False,,5,0.5
200,38,5.2631578947368425,97,1.6290322580645162,4,1,0.38,True,200.0,5,0.5
200,71,2.816901408450704,46,6.375,17,0,0.71,True,200.0,5,0.5
200,57,3.508771929824561,61,2.262295081967213,12,0,0.57,True,200.0,5,0.5
200,60,3.3333333333333335,60,2.574074074074074,11,0,0.6,True,200.0,5,0.5
200,53,3.7735849056603774,67,2.4444444444444446,9,0,0.53,True,200.0,5,0.5
200,58,3.4482758620689653,77,1.9833333333333334,8,3,0.58,True,200.0,5,0.5
197,36,5.472222222222222,91,1.6935483870967742,7,0,0.36,False,,5,0.5
200,68,2.9411764705882355,50,3.020408163265306,10,1,0.68,True,200.0,5,0.5
200,41,4.878048780487805,103,1.8113207547169812,5,0,0.41,True,200.0,5,0.5
191,51,3.7450980392156863,68,2.4791666666666665,7,3,0.51,False,,5,0.5
200,60,3.3333333333333335,65,2.4444444444444446,5,2,0.6,True,200.0,5,0.5
200,34,5.882352941176471,85,1.9322033898305084,5,0,0.34,True,200.0,5,0.5
173,20,8.65,101,1.109375,3,0,0.2,False,,5,0.5
200,57,3.508771929824561,67,2.3157894736842106,7,0,0.57,True,200.0,5,0.5
200,57,3.508771929824561,65,3.35,13,0,0.57,True,200.0,5,0.5
178,37,4.8108108108108105,110,1.7567567567567568,6,2,0.37,False,,5,0.5
