path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
95,50,1.9,25,4.3125,10,0,0.5,True,95.0,10,0.7
201,85,2.364705882352941,44,4.7272727272727275,13,0,0.85,False,,10,0.7
170,58,2.9310344827586206,81,2.588235294117647,7,0,0.58,True,170.0,10,0.7
201,72,2.7916666666666665,88,2.074074074074074,6,0,0.72,False,,10,0.7
112,59,1.8983050847457628,53,1.9333333333333333,5,0,0.59,True,112.0,10,0.7
201,85,2.364705882352941,44,6.0,20,0,0.85,False,,10,0.7
23,21,1.0952380952380953,7,5.0,6,0,0.21,True,23.0,10,0.7
138,76,1.8157894736842106,35,2.8333333333333335,9,0,0.76,True,138.0,10,0.7
69,45,1.5333333333333334,21,3.1333333333333333,7,0,0.45,True,69.0,10,0.7
121,68,1.7794117647058822,16,6.117647058823529,19,0,0.68,True,121.0,10,0.7
201,75,2.68,52,2.8461538461538463,8,0,0.75,False,,10,0.7
3,3,1.0,2,0.0,0,0,0.03,True,3.0,10,0.7
83,50,1.66,30,2.736842105263158,7,0,0.5,True,83.0,10,0.7
131,61,2.1475409836065573,44,3.44,12,0,0.61,True,131.0,10,0.7
140,59,2.3728813559322033,37,2.8333333333333335,6,0,0.59,True,140.0,10,0.7
146,77,1.896103896103896,21,9.538461538461538,13,0,0.77,True,146.0,10,0.7
49,37,1.3243243243243243,14,2.8333333333333335,6,0,0.37,True,49.0,10,0.7
158,78,2.0256410256410255,46,2.9210526315789473,9,0,0.78,True,158.0,10,0.7
86,55,1.5636363636363637,27,3.625,11,0,0.55,True,86.0,10,0.7
201,76,2.6447368421052633,61,3.0217391304347827,9,0,0.76,False,,10,0.7
64,41,1.5609756097560976,23,3.3333333333333335,10,0,0.41,True,64.0,10,0.7
19,19,1.0,7,2.2,4,0,0.19,True,19.0,10,0.7
78,50,1.56,28,3.2666666666666666,7,0,0.5,True,78.0,10,0.7
194,83,2.3373493975903616,61,2.869565217391304,9,0,0.83,True,194.0,10,0.7
29,23,1.2608695652173914,5,7.666666666666667,13,0,0.23,True,29.0,10,0.7
86,53,1.6226415094339623,20,3.4210526315789473,9,0,0.53,True,86.0,10,0.7
150,68,2.2058823529411766,60,2.4054054054054053,8,0,0.68,True,150.0,10,0.7
201,64,3.140625,84,4.64,8,0,0.64,False,,10,0.7
21,18,1.1666666666666667,8,2.4,7,0,0.18,True,21.0,10,0.7
74,45,1.6444444444444444,28,4.090909090909091,10,0,0.45,True,74.0,10,0.7
78,46,1.6956521739130435,33,2.0952380952380953,4,0,0.46,True,78.0,10,0.7
201,87,2.310344827586207,55,3.2222222222222223,12,0,0.87,False,,10,0.7
196,87,2.2528735632183907,42,6.12,13,0,0.87,True,196.0,10,0.7
201,68,2.9558823529411766,94,2.864864864864865,7,0,0.68,False,,10,0.7
157,79,1.9873417721518987,24,7.333333333333333,15,0,0.79,True,157.0,10,0.7
101,56,1.8035714285714286,30,3.6842105263157894,9,0,0.56,True,101.0,10,0.7
100,51,1.9607843137254901,40,2.185185185185185,7,0,0.51,True,100.0,10,0.7
22,22,1.0,6,3.75,6,0,0.22,True,22.0,10,0.7
84,49,1.7142857142857142,29,2.4545454545454546,6,0,0.49,True,84.0,10,0.7
132,62,2.129032258064516,32,3.8076923076923075,13,0,0.62,True,132.0,10,0.7
60,43,1.3953488372093024,21,3.4545454545454546,9,0,0.43,True,60.0,10,0.7
35,32,1.09375,9,3.5714285714285716,10,0,0.32,True,35.0,10,0.7
58,38,1.5263157894736843,25,4.571428571428571,9,0,0.38,True,58.0,10,0.7
14,14,1.0,3,5.0,8,0,0.14,True,14.0,10,0.7
16,16,1.0,6,3.0,4,0,0.16,True,16.0,10,0.7
201,77,2.6103896103896105,86,2.4782608695652173,8,0,0.77,False,,10,0.7
13,13,1.0,1,11.0,11,0,0.13,True,13.0,10,0.7
59,46,1.2826086956521738,4,10.8,21,0,0.46,True,59.0,10,0.7
19,19,1.0,10,1.6,3,0,0.19,True,19.0,10,0.7
201,86,2.3372093023255816,47,4.135135135135135,11,0,0.86,False,,10,0.7
