path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
200,23,8.695652173913043,156,1.0,1,0,0.23,True,200.0,5,0.05
200,17,11.764705882352942,175,1.0,1,0,0.17,True,200.0,5,0.05
200,25,8.0,138,1.196078431372549,2,0,0.25,True,200.0,5,0.05
200,10,20.0,166,1.0,1,0,0.1,True,200.0,5,0.05
200,7,28.571428571428573,142,1.0,1,0,0.07,True,200.0,5,0.05
196,27,7.2592592592592595,125,1.1111111111111112,2,0,0.27,False,,5,0.05
200,11,18.181818181818183,159,1.0,1,0,0.11,True,200.0,5,0.05
200,21,9.523809523809524,117,1.8636363636363635,4,0,0.21,True,200.0,5,0.05
200,11,18.181818181818183,127,1.0,1,0,0.11,True,200.0,5,0.05
200,39,5.128205128205129,148,1.275,2,0,0.39,True,200.0,5,0.05
200,12,16.666666666666668,165,1.0,1,0,0.12,True,200.0,5,0.05
199,16,12.4375,153,1.0,1,0,0.16,False,,5,0.05
195,48,4.0625,94,1.8,4,1,0.48,False,,5,0.05
200,20,10.0,146,1.5588235294117647,2,0,0.2,True,200.0,5,0.05
174,49,3.5510204081632653,108,1.1818181818181819,5,0,0.49,False,,5,0.05
200,9,22.22222222222222,198,1.0,1,0,0.09,True,200.0,5,0.05
200,23,8.695652173913043,143,1.12,2,0,0.23,True,200.0,5,0.05
200,32,6.25,145,1.6363636363636365,3,0,0.32,True,200.0,5,0.05
198,34,5.823529411764706,142,1.2790697674418605,3,0,0.34,False,,5,0.05
200,18,11.11111111111111,156,1.0,1,0,0.18,True,200.0,5,0.05
200,12,16.666666666666668,135,1.0,1,0,0.12,True,200.0,5,0.05
200,32,6.25,134,1.2037037037037037,4,0,0.32,True,200.0,5,0.05
200,29,6.896551724137931,156,1.048780487804878,2,0,0.29,True,200.0,5,0.05
200,12,16.666666666666668,155,1.0,1,0,0.12,True,200.0,5,0.05
200,18,11.11111111111111,149,1.0204081632653061,2,0,0.18,True,200.0,5,0.05
200,20,10.0,166,1.0,1,0,0.2,True,200.0,5,0.05
200,7,28.571428571428573,199,0.0,0,0,0.07,True,200.0,5,0.05
199,47,4.23404255319149,140,1.380952380952381,2,0,0.47,False,,5,0.05
200,11,18.181818181818183,151,1.1162790697674418,2,0,0.11,True,200.0,5,0.05
200,14,14.285714285714286,174,1.0,1,0,0.14,True,200.0,5,0.05
200,7,28.571428571428573,143,1.0,1,0,0.07,True,200.0,5,0.05
200,29,6.896551724137931,142,1.9,5,0,0.29,True,200.0,5,0.05
200,13,15.384615384615385,184,1.0,1,0,0.13,True,200.0,5,0.05
200,22,9.090909090909092,163,1.0,1,0,0.22,True,200.0,5,0.05
200,7,28.571428571428573,199,0.0,0,0,0.07,True,200.0,5,0.05
200,30,6.666666666666667,123,1.3333333333333333,2,0,0.3,True,200.0,5,0.05
192,22,8.727272727272727,179,1.2,2,0,0.22,False,,5,0.05
200,13,15.384615384615385,150,1.0,1,0,0.13,True,200.0,5,0.05
200,43,4.651162790697675,153,1.15,3,0,0.43,True,200.0,5,0.05
200,10,20.0,173,1.0,1,0,0.1,True,200.0,5,0.05
175,19,9.210526315789474,159,1.0714285714285714,2,0,0.19,False,,5,0.05
200,26,7.6923076923076925,154,1.125,2,0,0.26,True,200.0,5,0.05
200,20,10.0,142,1.9,3,0,0.2,True,200.0,5,0.05
200,14,14.285714285714286,139,1.6216216216216217,2,0,0.14,True,200.0,5,0.05
200,9,22.22222222222222,125,1.0,1,0,0.09,True,200.0,5,0.05
200,41,4.878048780487805,129,1.4,2,0,0.41,True,200.0,5,0.05
200,22,9.090909090909092,154,1.0,1,0,0.22,True,200.0,5,0.05
200,32,6.25,134,1.3404255319148937,2,2,0.32,True,200.0,5,0.05
200,14,14.285714285714286,185,1.0,1,0,0.14,True,200.0,5,0.05
200,36,5.555555555555555,130,1.3269230769230769,2,0,0.36,True,200.0,5,0.05
