path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
109,76,1.4342105263157894,12,13.714285714285714,35,0,0.76,True,109.0,25,0.7
137,84,1.630952380952381,22,7.125,25,0,0.84,True,137.0,25,0.7
41,41,1.0,8,4.571428571428571,14,0,0.41,True,41.0,25,0.7
107,63,1.6984126984126984,6,14.285714285714286,27,0,0.63,True,107.0,25,0.7
31,31,1.0,4,13.0,25,0,0.31,True,31.0,25,0.7
77,62,1.2419354838709677,14,6.888888888888889,18,0,0.62,True,77.0,25,0.7
26,26,1.0,2,7.666666666666667,10,0,0.26,True,26.0,25,0.7
83,56,1.4821428571428572,11,6.454545454545454,19,0,0.56,True,83.0,25,0.7
68,54,1.2592592592592593,8,9.833333333333334,25,0,0.54,True,68.0,25,0.7
88,72,1.2222222222222223,8,8.777777777777779,35,0,0.72,True,88.0,25,0.7
146,80,1.825,39,4.076923076923077,16,0,0.8,True,146.0,25,0.7
201,90,2.2333333333333334,29,9.5,24,0,0.9,False,,25,0.7
19,19,1.0,6,2.4,4,0,0.19,True,19.0,25,0.7
77,60,1.2833333333333334,10,8.25,18,0,0.6,True,77.0,25,0.7
27,27,1.0,13,2.1666666666666665,5,0,0.27,True,27.0,25,0.7
153,85,1.8,29,10.25,23,0,0.85,True,153.0,25,0.7
130,73,1.7808219178082192,36,4.2272727272727275,12,0,0.73,True,130.0,25,0.7
75,52,1.4423076923076923,27,3.6153846153846154,13,0,0.52,True,75.0,25,0.7
201,79,2.5443037974683542,74,4.344827586206897,17,0,0.79,False,,25,0.7
56,47,1.1914893617021276,14,3.727272727272727,8,0,0.47,True,56.0,25,0.7
44,44,1.0,5,12.666666666666666,23,0,0.44,True,44.0,25,0.7
144,73,1.9726027397260273,43,3.7037037037037037,18,0,0.73,True,144.0,25,0.7
40,37,1.0810810810810811,7,5.333333333333333,20,0,0.37,True,40.0,25,0.7
89,69,1.289855072463768,21,4.785714285714286,23,0,0.69,True,89.0,25,0.7
201,92,2.1847826086956523,25,8.75,22,0,0.92,False,,25,0.7
9,9,1.0,4,1.3333333333333333,2,0,0.09,True,9.0,25,0.7
66,50,1.32,17,4.0,10,0,0.5,True,66.0,25,0.7
29,29,1.0,5,3.8333333333333335,9,0,0.29,True,29.0,25,0.7
69,58,1.1896551724137931,17,3.923076923076923,9,0,0.58,True,69.0,25,0.7
32,32,1.0,8,3.8333333333333335,9,0,0.32,True,32.0,25,0.7
113,72,1.5694444444444444,21,4.7894736842105265,21,0,0.72,True,113.0,25,0.7
201,90,2.2333333333333334,36,6.3076923076923075,24,0,0.9,False,,25,0.7
124,74,1.6756756756756757,18,7.0,18,0,0.74,True,124.0,25,0.7
44,40,1.1,11,6.4,23,0,0.4,True,44.0,25,0.7
160,82,1.951219512195122,39,3.5294117647058822,12,0,0.82,True,160.0,25,0.7
25,25,1.0,5,4.75,16,0,0.25,True,25.0,25,0.7
201,78,2.576923076923077,16,10.823529411764707,28,0,0.78,False,,25,0.7
4,4,1.0,2,1.0,1,0,0.04,True,4.0,25,0.7
137,74,1.8513513513513513,33,4.904761904761905,20,0,0.74,True,137.0,25,0.7
36,32,1.125,13,2.4444444444444446,5,0,0.32,True,36.0,25,0.7
18,18,1.0,4,3.25,7,0,0.18,True,18.0,25,0.7
45,36,1.25,16,3.5,20,0,0.36,True,45.0,25,0.7
4,4,1.0,3,0.0,0,0,0.04,True,4.0,25,0.7
56,41,1.3658536585365855,17,5.428571428571429,10,0,0.41,True,56.0,25,0.7
70,58,1.206896551724138,14,4.583333333333333,11,0,0.58,True,70.0,25,0.7
35,35,1.0,7,5.4,9,0,0.35,True,35.0,25,0.7
27,27,1.0,10,3.2,7,0,0.27,True,27.0,25,0.7
19,19,1.0,5,2.6,4,0,0.19,True,19.0,25,0.7
28,28,1.0,10,2.4285714285714284,4,0,0.28,True,28.0,25,0.7
201,82,2.451219512195122,65,3.292682926829268,12,0,0.82,False,,25,0.7
