path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
104,63,1.6507936507936507,31,4.176470588235294,15,1,0.63,True,104.0,25,0.6
19,19,1.0,8,5.0,8,0,0.19,True,19.0,25,0.6
77,61,1.2622950819672132,19,6.333333333333333,22,0,0.61,True,77.0,25,0.6
201,79,2.5443037974683542,69,4.09375,12,0,0.79,False,,25,0.6
122,70,1.7428571428571429,45,3.3043478260869565,9,0,0.7,True,122.0,25,0.6
21,21,1.0,8,4.0,8,0,0.21,True,21.0,25,0.6
201,77,2.6103896103896105,81,3.5,13,0,0.77,False,,25,0.6
120,82,1.4634146341463414,18,6.733333333333333,23,0,0.82,True,120.0,25,0.6
146,63,2.3174603174603177,51,4.086956521739131,16,0,0.63,True,146.0,25,0.6
60,47,1.2765957446808511,17,4.2,11,0,0.47,True,60.0,25,0.6
50,45,1.1111111111111112,16,4.125,10,0,0.45,True,50.0,25,0.6
82,57,1.4385964912280702,17,5.818181818181818,13,0,0.57,True,82.0,25,0.6
146,77,1.896103896103896,37,5.684210526315789,18,0,0.77,True,146.0,25,0.6
69,50,1.38,16,4.7272727272727275,9,0,0.5,True,69.0,25,0.6
12,12,1.0,7,1.0,1,0,0.12,True,12.0,25,0.6
30,30,1.0,9,2.857142857142857,6,0,0.3,True,30.0,25,0.6
26,26,1.0,11,2.3333333333333335,4,0,0.26,True,26.0,25,0.6
37,32,1.15625,12,6.0,18,0,0.32,True,37.0,25,0.6
196,91,2.1538461538461537,30,11.0,21,0,0.91,True,196.0,25,0.6
27,27,1.0,7,3.8,12,0,0.27,True,27.0,25,0.6
102,62,1.6451612903225807,26,4.6875,17,0,0.62,True,102.0,25,0.6
173,72,2.4027777777777777,67,2.9166666666666665,13,0,0.72,True,173.0,25,0.6
101,70,1.4428571428571428,18,8.2,19,0,0.7,True,101.0,25,0.6
20,20,1.0,7,2.4,6,0,0.2,True,20.0,25,0.6
47,45,1.0444444444444445,13,3.6666666666666665,14,0,0.45,True,47.0,25,0.6
81,53,1.528301886792453,40,2.2222222222222223,6,0,0.53,True,81.0,25,0.6
102,70,1.457142857142857,23,5.571428571428571,22,0,0.7,True,102.0,25,0.6
176,88,2.0,33,4.896551724137931,20,0,0.88,True,176.0,25,0.6
24,24,1.0,9,2.0,3,0,0.24,True,24.0,25,0.6
22,22,1.0,4,4.25,7,0,0.22,True,22.0,25,0.6
23,23,1.0,7,3.0,7,0,0.23,True,23.0,25,0.6
178,80,2.225,37,4.666666666666667,19,0,0.8,True,178.0,25,0.6
14,14,1.0,8,2.5,3,0,0.14,True,14.0,25,0.6
16,16,1.0,3,6.0,8,0,0.16,True,16.0,25,0.6
201,87,2.310344827586207,53,4.2,19,0,0.87,False,,25,0.6
22,22,1.0,13,1.6,3,0,0.22,True,22.0,25,0.6
12,12,1.0,5,3.0,4,0,0.12,True,12.0,25,0.6
36,36,1.0,9,8.666666666666666,18,0,0.36,True,36.0,25,0.6
25,25,1.0,8,4.0,13,0,0.25,True,25.0,25,0.6
201,79,2.5443037974683542,83,4.333333333333333,13,0,0.79,False,,25,0.6
44,35,1.2571428571428571,20,2.3,5,0,0.35,True,44.0,25,0.6
54,44,1.2272727272727273,16,3.7,7,0,0.44,True,54.0,25,0.6
200,91,2.197802197802198,57,4.896551724137931,17,0,0.91,True,200.0,25,0.6
101,71,1.4225352112676057,19,7.363636363636363,24,0,0.71,True,101.0,25,0.6
201,81,2.4814814814814814,76,4.428571428571429,16,0,0.81,False,,25,0.6
42,42,1.0,14,9.0,20,0,0.42,True,42.0,25,0.6
33,33,1.0,8,4.8,16,0,0.33,True,33.0,25,0.6
170,90,1.8888888888888888,38,5.954545454545454,18,0,0.9,True,170.0,25,0.6
26,26,1.0,11,2.3333333333333335,5,0,0.26,True,26.0,25,0.6
201,94,2.1382978723404253,48,6.08,25,0,0.94,False,,25,0.6
