path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
201,79,2.5443037974683542,73,2.54,8,0,0.79,False,,10,0.8
117,69,1.6956521739130435,21,6.333333333333333,15,0,0.69,True,117.0,10,0.8
201,82,2.451219512195122,53,3.8684210526315788,13,0,0.82,False,,10,0.8
201,83,2.4216867469879517,32,5.25,13,0,0.83,False,,10,0.8
29,25,1.16,5,4.6,9,0,0.25,True,29.0,10,0.8
73,49,1.489795918367347,17,4.230769230769231,9,0,0.49,True,73.0,10,0.8
201,63,3.1904761904761907,67,3.0930232558139537,7,0,0.63,False,,10,0.8
201,82,2.451219512195122,29,8.55,26,0,0.82,False,,10,0.8
84,57,1.4736842105263157,20,3.9375,10,0,0.57,True,84.0,10,0.8
25,25,1.0,4,5.0,8,0,0.25,True,25.0,10,0.8
201,78,2.576923076923077,33,7.9523809523809526,28,0,0.78,False,,10,0.8
49,34,1.4411764705882353,16,3.5555555555555554,7,0,0.34,True,49.0,10,0.8
170,80,2.125,39,3.823529411764706,10,0,0.8,True,170.0,10,0.8
100,63,1.5873015873015872,15,8.4,19,0,0.63,True,100.0,10,0.8
80,45,1.7777777777777777,31,4.0,8,0,0.45,True,80.0,10,0.8
176,79,2.2278481012658227,40,8.4375,38,0,0.79,True,176.0,10,0.8
201,83,2.4216867469879517,33,7.9523809523809526,52,0,0.83,False,,10,0.8
43,34,1.2647058823529411,12,3.3333333333333335,10,0,0.34,True,43.0,10,0.8
108,71,1.5211267605633803,9,9.8,27,0,0.71,True,108.0,10,0.8
127,63,2.015873015873016,47,3.16,9,0,0.63,True,127.0,10,0.8
24,22,1.0909090909090908,5,3.0,7,0,0.22,True,24.0,10,0.8
148,72,2.0555555555555554,32,4.6,11,0,0.72,True,148.0,10,0.8
109,60,1.8166666666666667,26,3.9047619047619047,12,0,0.6,True,109.0,10,0.8
200,84,2.380952380952381,41,5.266666666666667,15,0,0.84,True,200.0,10,0.8
125,65,1.9230769230769231,28,4.0,8,0,0.65,True,125.0,10,0.8
201,79,2.5443037974683542,56,3.6,9,0,0.79,False,,10,0.8
201,82,2.451219512195122,53,7.0,13,0,0.82,False,,10,0.8
201,78,2.576923076923077,61,5.346153846153846,18,0,0.78,False,,10,0.8
94,47,2.0,19,3.8947368421052633,9,0,0.47,True,94.0,10,0.8
53,44,1.2045454545454546,7,6.428571428571429,15,0,0.44,True,53.0,10,0.8
85,60,1.4166666666666667,11,6.083333333333333,14,0,0.6,True,85.0,10,0.8
185,82,2.2560975609756095,61,4.1,15,0,0.82,True,185.0,10,0.8
18,18,1.0,3,3.5,5,0,0.18,True,18.0,10,0.8
167,83,2.0120481927710845,25,7.421052631578948,12,0,0.83,True,167.0,10,0.8
41,36,1.1388888888888888,7,4.125,13,0,0.36,True,41.0,10,0.8
155,73,2.1232876712328768,50,3.0588235294117645,7,0,0.73,True,155.0,10,0.8
43,36,1.1944444444444444,7,4.375,8,0,0.36,True,43.0,10,0.8
59,50,1.18,2,18.666666666666668,42,0,0.5,True,59.0,10,0.8
8,8,1.0,1,3.0,5,0,0.08,True,8.0,10,0.8
43,33,1.303030303030303,12,3.0,7,0,0.33,True,43.0,10,0.8
173,77,2.2467532467532467,32,4.375,13,0,0.77,True,173.0,10,0.8
162,80,2.025,23,6.0,17,0,0.8,True,162.0,10,0.8
142,72,1.9722222222222223,30,4.625,11,0,0.72,True,142.0,10,0.8
201,77,2.6103896103896105,32,6.461538461538462,13,0,0.77,False,,10,0.8
7,7,1.0,1,5.0,5,0,0.07,True,7.0,10,0.8
71,51,1.392156862745098,12,4.833333333333333,10,0,0.51,True,71.0,10,0.8
69,47,1.4680851063829787,19,2.5789473684210527,6,0,0.47,True,69.0,10,0.8
201,79,2.5443037974683542,52,3.7948717948717947,10,0,0.79,False,,10,0.8
8,8,1.0,1,6.0,6,0,0.08,True,8.0,10,0.8
27,27,1.0,1,12.5,16,0,0.27,True,27.0,10,0.8
