path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
168,38,4.421052631578948,102,1.8055555555555556,5,0,0.38,False,,15,0.45
188,58,3.2413793103448274,62,2.016949152542373,5,6,0.58,False,,15,0.45
198,67,2.955223880597015,55,2.6346153846153846,12,5,0.67,False,,15,0.45
200,60,3.3333333333333335,46,2.8823529411764706,12,6,0.6,True,200.0,15,0.45
200,55,3.6363636363636362,82,2.019607843137255,7,14,0.55,True,200.0,15,0.45
149,50,2.98,60,2.1,6,4,0.5,False,,15,0.45
200,76,2.6315789473684212,48,3.395348837209302,14,5,0.76,True,200.0,15,0.45
195,52,3.75,84,1.8035714285714286,6,9,0.52,False,,15,0.45
142,49,2.8979591836734695,57,1.6595744680851063,5,6,0.49,False,,15,0.45
200,57,3.508771929824561,71,1.7428571428571429,4,6,0.57,True,200.0,15,0.45
184,34,5.411764705882353,97,1.6808510638297873,6,7,0.34,False,,15,0.45
182,58,3.1379310344827585,67,1.8064516129032258,5,2,0.58,False,,15,0.45
196,64,3.0625,54,2.7142857142857144,9,8,0.64,False,,15,0.45
200,65,3.076923076923077,77,3.1315789473684212,9,3,0.65,True,200.0,15,0.45
200,71,2.816901408450704,60,2.765957446808511,10,9,0.71,True,200.0,15,0.45
180,66,2.727272727272727,61,2.090909090909091,9,3,0.66,False,,15,0.45
190,68,2.7941176470588234,48,2.8541666666666665,9,4,0.68,False,,15,0.45
189,71,2.6619718309859155,60,2.717391304347826,9,3,0.71,False,,15,0.45
176,49,3.5918367346938775,86,1.6037735849056605,8,4,0.49,False,,15,0.45
200,59,3.389830508474576,79,1.9152542372881356,4,7,0.59,True,200.0,15,0.45
164,52,3.1538461538461537,70,2.0,9,3,0.52,False,,15,0.45
193,54,3.574074074074074,52,2.450980392156863,9,15,0.54,False,,15,0.45
194,66,2.9393939393939394,56,2.7346938775510203,9,3,0.66,False,,15,0.45
200,60,3.3333333333333335,70,2.2,9,8,0.6,True,200.0,15,0.45
179,58,3.086206896551724,60,1.9454545454545455,7,11,0.58,False,,15,0.45
195,58,3.3620689655172415,71,1.6567164179104477,7,12,0.58,False,,15,0.45
200,66,3.0303030303030303,72,2.2641509433962264,6,7,0.66,True,200.0,15,0.45
200,58,3.4482758620689653,71,2.1785714285714284,7,6,0.58,True,200.0,15,0.45
144,46,3.130434782608696,84,1.4615384615384615,6,2,0.46,False,,15,0.45
200,62,3.225806451612903,60,2.3684210526315788,16,4,0.62,True,200.0,15,0.45
195,52,3.75,70,2.125,8,5,0.52,False,,15,0.45
200,56,3.5714285714285716,65,2.52,8,8,0.56,True,200.0,15,0.45
200,64,3.125,81,2.0350877192982457,6,2,0.64,True,200.0,15,0.45
195,69,2.8260869565217392,59,2.290909090909091,13,9,0.69,False,,15,0.45
200,74,2.7027027027027026,50,3.372093023255814,12,4,0.74,True,200.0,15,0.45
200,64,3.125,70,2.5,9,4,0.64,True,200.0,15,0.45
199,57,3.491228070175439,76,1.9482758620689655,11,9,0.57,False,,15,0.45
199,67,2.970149253731343,69,2.2545454545454544,7,5,0.67,False,,15,0.45
200,65,3.076923076923077,59,1.9538461538461538,7,13,0.65,True,200.0,15,0.45
193,53,3.641509433962264,79,2.3191489361702127,7,4,0.53,False,,15,0.45
198,57,3.473684210526316,82,2.0588235294117645,6,10,0.57,False,,15,0.45
200,74,2.7027027027027026,62,2.2711864406779663,6,3,0.74,True,200.0,15,0.45
191,59,3.23728813559322,64,2.0,8,2,0.59,False,,15,0.45
185,59,3.135593220338983,65,2.26,6,6,0.59,False,,15,0.45
200,68,2.9411764705882355,66,3.0,10,4,0.68,True,200.0,15,0.45
171,58,2.9482758620689653,70,1.8461538461538463,5,4,0.58,False,,15,0.45
174,44,3.9545454545454546,84,1.934782608695652,8,0,0.44,False,,15,0.45
179,63,2.8412698412698414,63,2.0377358490566038,9,7,0.63,False,,15,0.45
162,55,2.9454545454545453,61,2.2439024390243905,6,8,0.55,False,,15,0.45
187,55,3.4,58,1.967741935483871,9,6,0.55,False,,15,0.45
