path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
200,45,4.444444444444445,113,1.5087719298245614,6,0,0.45,True,200.0,5,0.25
200,55,3.6363636363636362,105,1.8431372549019607,8,0,0.55,True,200.0,5,0.25
200,26,7.6923076923076925,118,1.3278688524590163,4,0,0.26,True,200.0,5,0.25
200,18,11.11111111111111,134,1.0,1,0,0.18,True,200.0,5,0.25
200,54,3.7037037037037037,128,1.5909090909090908,4,1,0.54,True,200.0,5,0.25
200,17,11.764705882352942,120,2.5483870967741935,3,0,0.17,True,200.0,5,0.25
200,34,5.882352941176471,116,1.2388059701492538,4,0,0.34,True,200.0,5,0.25
200,43,4.651162790697675,90,1.8166666666666667,7,0,0.43,True,200.0,5,0.25
200,39,5.128205128205129,122,1.4259259259259258,3,0,0.39,True,200.0,5,0.25
200,36,5.555555555555555,132,1.5227272727272727,3,0,0.36,True,200.0,5,0.25
195,26,7.5,106,1.4666666666666666,4,0,0.26,False,,5,0.25
188,54,3.4814814814814814,82,1.6451612903225807,5,3,0.54,False,,5,0.25
200,51,3.9215686274509802,94,1.793103448275862,5,1,0.51,True,200.0,5,0.25
200,20,10.0,135,1.5238095238095237,2,0,0.2,True,200.0,5,0.25
200,27,7.407407407407407,118,1.975609756097561,3,0,0.27,True,200.0,5,0.25
200,44,4.545454545454546,110,1.5892857142857142,5,0,0.44,True,200.0,5,0.25
200,10,20.0,134,1.0,1,0,0.1,True,200.0,5,0.25
198,34,5.823529411764706,116,1.3278688524590163,3,0,0.34,False,,5,0.25
200,56,3.5714285714285716,79,1.901639344262295,5,4,0.56,True,200.0,5,0.25
199,47,4.23404255319149,107,1.2857142857142858,3,1,0.47,False,,5,0.25
200,34,5.882352941176471,138,1.2448979591836735,4,0,0.34,True,200.0,5,0.25
196,45,4.355555555555555,118,1.52,5,1,0.45,False,,5,0.25
200,24,8.333333333333334,148,1.0,1,0,0.24,True,200.0,5,0.25
198,44,4.5,122,1.25,5,0,0.44,False,,5,0.25
200,42,4.761904761904762,98,2.061224489795918,7,0,0.42,True,200.0,5,0.25
198,52,3.8076923076923075,115,1.3728813559322033,2,1,0.52,False,,5,0.25
200,58,3.4482758620689653,82,1.7692307692307692,6,2,0.58,True,200.0,5,0.25
200,36,5.555555555555555,113,1.303030303030303,4,0,0.36,True,200.0,5,0.25
200,53,3.7735849056603774,75,2.339622641509434,7,0,0.53,True,200.0,5,0.25
200,44,4.545454545454546,128,1.25,3,1,0.44,True,200.0,5,0.25
200,9,22.22222222222222,133,1.9411764705882353,2,0,0.09,True,200.0,5,0.25
200,49,4.081632653061225,113,1.7708333333333333,4,1,0.49,True,200.0,5,0.25
200,33,6.0606060606060606,105,1.4242424242424243,3,0,0.33,True,200.0,5,0.25
193,50,3.86,85,1.5,6,2,0.5,False,,5,0.25
200,57,3.508771929824561,94,1.721311475409836,4,0,0.57,True,200.0,5,0.25
181,58,3.1206896551724137,95,1.7708333333333333,9,0,0.58,False,,5,0.25
200,10,20.0,139,1.0,1,0,0.1,True,200.0,5,0.25
200,13,15.384615384615385,86,1.0119047619047619,2,28,0.13,True,200.0,5,0.25
200,40,5.0,103,2.0425531914893615,4,0,0.4,True,200.0,5,0.25
200,37,5.405405405405405,102,2.108695652173913,4,0,0.37,True,200.0,5,0.25
200,21,9.523809523809524,87,1.7894736842105263,4,10,0.21,True,200.0,5,0.25
200,55,3.6363636363636362,96,1.6885245901639345,3,0,0.55,True,200.0,5,0.25
200,62,3.225806451612903,99,1.4705882352941178,5,0,0.62,True,200.0,5,0.25
200,24,8.333333333333334,112,1.4262295081967213,3,0,0.24,True,200.0,5,0.25
200,48,4.166666666666667,121,1.3818181818181818,5,2,0.48,True,200.0,5,0.25
199,29,6.862068965517241,120,1.054054054054054,2,0,0.29,False,,5,0.25
200,38,5.2631578947368425,93,1.8928571428571428,5,0,0.38,True,200.0,5,0.25
200,41,4.878048780487805,104,1.8627450980392157,5,0,0.41,True,200.0,5,0.25
200,39,5.128205128205129,138,1.2448979591836735,2,0,0.39,True,200.0,5,0.25
200,41,4.878048780487805,105,1.5161290322580645,4,0,0.41,True,200.0,5,0.25
