path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
25,22,1.1363636363636365,8,1.7777777777777777,4,0,0.22,True,25.0,5,0.65
201,59,3.406779661016949,127,1.4313725490196079,4,0,0.59,False,,5,0.65
201,57,3.526315789473684,127,1.8717948717948718,10,0,0.57,False,,5,0.65
201,75,2.68,59,3.810810810810811,12,0,0.75,False,,5,0.65
201,49,4.1020408163265305,120,2.1052631578947367,6,0,0.49,False,,5,0.65
116,60,1.9333333333333333,45,2.1875,7,0,0.6,True,116.0,5,0.65
201,35,5.742857142857143,163,1.48,5,0,0.35,False,,5,0.65
119,54,2.2037037037037037,54,1.9393939393939394,6,0,0.54,True,119.0,5,0.65
201,60,3.35,115,1.9318181818181819,7,0,0.6,False,,5,0.65
201,66,3.0454545454545454,97,1.7758620689655173,5,0,0.66,False,,5,0.65
51,31,1.6451612903225807,24,1.7333333333333334,4,0,0.31,True,51.0,5,0.65
201,81,2.4814814814814814,51,3.3863636363636362,9,0,0.81,False,,5,0.65
6,6,1.0,4,1.0,1,0,0.06,True,6.0,5,0.65
14,9,1.5555555555555556,11,1.0,1,0,0.09,True,14.0,5,0.65
94,39,2.41025641025641,54,1.625,3,0,0.39,True,94.0,5,0.65
9,9,1.0,3,2.5,4,0,0.09,True,9.0,5,0.65
171,66,2.590909090909091,73,2.108695652173913,7,0,0.66,True,171.0,5,0.65
151,60,2.5166666666666666,29,4.172413793103448,9,0,0.6,True,151.0,5,0.65
132,55,2.4,69,1.5121951219512195,4,0,0.55,True,132.0,5,0.65
201,48,4.1875,128,1.6744186046511629,4,0,0.48,False,,5,0.65
129,42,3.0714285714285716,80,1.8461538461538463,6,0,0.42,True,129.0,5,0.65
133,49,2.7142857142857144,56,2.533333333333333,5,0,0.49,True,133.0,5,0.65
34,25,1.36,10,3.2857142857142856,7,0,0.25,True,34.0,5,0.65
79,41,1.9268292682926829,27,3.923076923076923,9,0,0.41,True,79.0,5,0.65
76,26,2.923076923076923,46,1.380952380952381,2,0,0.26,True,76.0,5,0.65
15,14,1.0714285714285714,3,3.6666666666666665,6,0,0.14,True,15.0,5,0.65
84,41,2.048780487804878,47,1.6363636363636365,6,0,0.41,True,84.0,5,0.65
201,72,2.7916666666666665,94,1.7096774193548387,6,0,0.72,False,,5,0.65
71,34,2.088235294117647,34,2.769230769230769,5,0,0.34,True,71.0,5,0.65
11,9,1.2222222222222223,7,1.0,1,0,0.09,True,11.0,5,0.65
59,30,1.9666666666666666,32,1.625,3,0,0.3,True,59.0,5,0.65
21,18,1.1666666666666667,8,2.4,4,0,0.18,True,21.0,5,0.65
182,63,2.888888888888889,82,1.9411764705882353,6,0,0.63,True,182.0,5,0.65
201,16,12.5625,197,3.0,3,0,0.16,False,,5,0.65
6,6,1.0,3,1.0,1,0,0.06,True,6.0,5,0.65
201,72,2.7916666666666665,73,1.9538461538461538,6,0,0.72,False,,5,0.65
108,58,1.8620689655172413,28,3.95,6,0,0.58,True,108.0,5,0.65
153,55,2.7818181818181817,70,2.2777777777777777,5,0,0.55,True,153.0,5,0.65
197,46,4.282608695652174,144,1.6774193548387097,7,0,0.46,True,197.0,5,0.65
201,71,2.8309859154929575,73,2.8222222222222224,7,0,0.71,False,,5,0.65
201,78,2.576923076923077,56,3.5121951219512195,10,0,0.78,False,,5,0.65
201,53,3.792452830188679,130,1.6666666666666667,5,0,0.53,False,,5,0.65
27,21,1.2857142857142858,16,1.4285714285714286,3,0,0.21,True,27.0,5,0.65
201,66,3.0454545454545454,104,1.7777777777777777,4,0,0.66,False,,5,0.65
201,75,2.68,89,1.9473684210526316,5,0,0.75,False,,5,0.65
186,85,2.1882352941176473,38,3.8684210526315788,14,0,0.85,True,186.0,5,0.65
201,65,3.0923076923076924,114,1.7916666666666667,7,0,0.65,False,,5,0.65
201,64,3.140625,110,1.9148936170212767,4,0,0.64,False,,5,0.65
41,33,1.2424242424242424,16,2.6666666666666665,5,0,0.33,True,41.0,5,0.65
40,27,1.4814814814814814,16,1.6428571428571428,3,0,0.27,True,40.0,5,0.65
