path_length,unique_nodes_visited,path_inefficiency_ratio,distractions,avg_hyperfocus,max_hyperfocus,backtracks,coverage,success,steps_to_success,memory_size,attention_threshold
11,11,1.0,1,4.5,5,0,0.11,True,11.0,20,0.65
19,19,1.0,5,2.1666666666666665,4,0,0.19,True,19.0,20,0.65
83,51,1.6274509803921569,41,2.9285714285714284,12,0,0.51,True,83.0,20,0.65
50,40,1.25,6,6.142857142857143,16,0,0.4,True,50.0,20,0.65
201,89,2.258426966292135,37,6.269230769230769,19,0,0.89,False,,20,0.65
7,7,1.0,3,1.5,2,0,0.07,True,7.0,20,0.65
41,36,1.1388888888888888,13,2.7,13,0,0.36,True,41.0,20,0.65
91,64,1.421875,17,4.055555555555555,9,0,0.64,True,91.0,20,0.65
97,65,1.4923076923076923,18,5.2,15,0,0.65,True,97.0,20,0.65
162,82,1.975609756097561,53,4.32,14,0,0.82,True,162.0,20,0.65
179,58,3.086206896551724,46,5.739130434782608,13,0,0.58,True,179.0,20,0.65
29,29,1.0,5,7.666666666666667,14,0,0.29,True,29.0,20,0.65
127,79,1.6075949367088607,21,6.176470588235294,21,0,0.79,True,127.0,20,0.65
187,91,2.0549450549450547,32,9.058823529411764,24,0,0.91,True,187.0,20,0.65
22,22,1.0,6,7.5,12,0,0.22,True,22.0,20,0.65
201,84,2.392857142857143,55,3.372093023255814,12,0,0.84,False,,20,0.65
201,77,2.6103896103896105,73,3.8484848484848486,12,0,0.77,False,,20,0.65
28,28,1.0,5,4.4,10,0,0.28,True,28.0,20,0.65
105,62,1.6935483870967742,22,5.466666666666667,18,0,0.62,True,105.0,20,0.65
35,35,1.0,7,3.857142857142857,10,0,0.35,True,35.0,20,0.65
47,42,1.119047619047619,12,3.090909090909091,8,0,0.42,True,47.0,20,0.65
44,41,1.0731707317073171,7,4.5,10,0,0.41,True,44.0,20,0.65
34,34,1.0,7,3.7142857142857144,9,0,0.34,True,34.0,20,0.65
21,21,1.0,11,2.25,4,0,0.21,True,21.0,20,0.65
112,69,1.6231884057971016,25,6.142857142857143,17,0,0.69,True,112.0,20,0.65
28,28,1.0,9,3.0,7,0,0.28,True,28.0,20,0.65
201,88,2.284090909090909,51,5.730769230769231,19,0,0.88,False,,20,0.65
152,71,2.140845070422535,38,4.185185185185185,14,0,0.71,True,152.0,20,0.65
58,52,1.1153846153846154,8,8.166666666666666,21,0,0.52,True,58.0,20,0.65
201,83,2.4216867469879517,76,4.769230769230769,19,0,0.83,False,,20,0.65
14,14,1.0,9,1.0,1,0,0.14,True,14.0,20,0.65
63,44,1.4318181818181819,26,2.769230769230769,10,0,0.44,True,63.0,20,0.65
39,30,1.3,19,3.8,13,0,0.3,True,39.0,20,0.65
183,80,2.2875,45,5.074074074074074,15,0,0.8,True,183.0,20,0.65
42,34,1.2352941176470589,19,2.2,9,0,0.34,True,42.0,20,0.65
201,86,2.3372093023255816,38,8.526315789473685,32,0,0.86,False,,20,0.65
24,24,1.0,11,3.0,6,0,0.24,True,24.0,20,0.65
81,61,1.3278688524590163,18,5.166666666666667,13,0,0.61,True,81.0,20,0.65
85,59,1.4406779661016949,27,3.1666666666666665,10,0,0.59,True,85.0,20,0.65
63,47,1.3404255319148937,23,3.5454545454545454,11,0,0.47,True,63.0,20,0.65
75,57,1.3157894736842106,16,11.6,17,0,0.57,True,75.0,20,0.65
63,47,1.3404255319148937,27,2.9166666666666665,10,0,0.47,True,63.0,20,0.65
47,35,1.3428571428571427,22,2.4,7,0,0.35,True,47.0,20,0.65
17,17,1.0,6,2.5,4,0,0.17,True,17.0,20,0.65
9,9,1.0,5,1.5,2,0,0.09,True,9.0,20,0.65
43,35,1.2285714285714286,12,5.0,15,0,0.35,True,43.0,20,0.65
55,43,1.2790697674418605,17,2.8461538461538463,10,0,0.43,True,55.0,20,0.65
116,74,1.5675675675675675,12,7.923076923076923,20,0,0.74,True,116.0,20,0.65
131,70,1.8714285714285714,45,3.4,12,0,0.7,True,131.0,20,0.65
37,31,1.1935483870967742,9,3.375,12,0,0.31,True,37.0,20,0.65
